drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Imidapril,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
Desflurane,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
Efatutazone,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
Capric acid,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydro-4H-chromen-4-one",12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
3-(5-methoxy-1H-indol-3-yl)propanoic acid,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
"2,4-thiazolidinedione",12,55,488,10803,4.82850105193172,3.04862468913138E-5,5.29683305643192E-4
Glycine betaine,20,143,480,10715,3.12154393421297,3.11461711110859E-5,5.40643412317341E-4
Batimastat,14,75,486,10783,4.14069002838303,3.12624912239607E-5,5.4165009727594E-4
2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE,14,75,486,10783,4.14069002838303,3.12624912239607E-5,5.4165009727594E-4
Rifabutin,11,46,489,10812,5.28561779939537,3.15835353907435E-5,5.46702485560726E-4
Benzphetamine,15,86,485,10772,3.87332484662167,3.30732094065116E-5,5.71726904499998E-4
K201,8,22,492,10836,8.00647803215148,3.30907847115421E-5,5.71726904499998E-4
Orphenadrine,16,97,484,10761,3.66641399510488,3.33562035153647E-5,5.75242466332443E-4
Montelukast,16,97,484,10761,3.66641399510488,3.33562035153647E-5,5.75242466332443E-4
N-Ethylmaleimide,22,169,478,10689,2.9105651398248,3.41937600930126E-5,5.89139480528676E-4
Angiotensin 1-7,10,38,490,10820,5.80886805844855,3.60901649847381E-5,6.21237195913135E-4
Xylometazoline,13,66,487,10792,4.36377603805751,3.66418504080667E-5,6.28984820500302E-4
Dapiprazole,13,66,487,10792,4.36377603805751,3.66418504080667E-5,6.28984820500302E-4
Trimazosin,13,66,487,10792,4.36377603805751,3.66418504080667E-5,6.28984820500302E-4
Metoclopramide,20,145,480,10713,3.07792399319567,3.71956719135456E-5,6.37902023411052E-4
Escitalopram,18,121,482,10737,3.3131488927281,3.74470330767136E-5,6.41620394747007E-4
"N,N-dimethylformamide",8,23,492,10835,7.65820368290314,4.28994582902308E-5,7.34365216289075E-4
Cetirizine,17,111,483,10747,3.40707567464834,4.42276957943852E-5,7.56405218714317E-4
Indirubin,19,136,481,10722,3.11365238449159,4.9601080425539E-5,8.47523248957736E-4
Dapsone,14,79,486,10779,3.92979884077122,5.16965239026175E-5,8.8251576974158E-4
Octreotide,11,49,489,10809,4.96036735233407,5.20559108620636E-5,8.86207308855809E-4
3-Tyrosine,11,49,489,10809,4.96036735233407,5.20559108620636E-5,8.86207308855809E-4
Benzoctamine,11,49,489,10809,4.96036735233407,5.20559108620636E-5,8.86207308855809E-4
Nilutamide,13,69,487,10789,4.17298304712096,5.48988938438752E-5,9.23942770883789E-4
Tosyl-D-Proline,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
"(6S)-5,6,7,8-tetrahydrofolate",8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
N-[Tosyl-D-Prolinyl]Amino-Ethanethiol,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
"5,10-Methylene-6-Hydrofolic Acid",8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
3-DIPHENOL-6-NITRO-3H-BENZO[DE]ISOCHROMEN-1-ONE,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
N-Carboxymethionine,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
"N,O-Didansyl-L-Tyrosine",8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
Flucytosine,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
Sp-876,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
Sp-722,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
"6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE",8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
LY341770,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
2-bromophenol,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
Levoleucovorin,8,24,492,10834,7.33710649229293,5.50186805209547E-5,9.23942770883789E-4
Bivalirudin,12,59,488,10799,4.49964685454611,5.54546139435091E-5,9.30422262536527E-4
Modafinil,16,102,484,10756,3.48529113862041,5.72034250096118E-5,9.58897751428313E-4
Carnosine,15,91,485,10767,3.65840608422736,5.887047808285E-5,9.85952618098513E-4
Acepromazine,19,138,481,10720,3.06796559901491,5.92211460119653E-5,9.90932007596552E-4
Phenylpropanolamine,17,114,483,10744,3.31650488649241,5.9611438483148E-5,9.96564863652221E-4
Amisulpride,18,126,482,10732,3.18022598241433,6.01621075599204E-5,0.00100486630212023
Olaparib,13,70,487,10788,4.11303358770031,6.25309589164206E-5,0.00104300429881941
Abacavir,10,41,490,10817,5.38254973874274,6.26139263078517E-5,0.00104300429881941
Mepivacaine,10,41,490,10817,5.38254973874274,6.26139263078517E-5,0.00104300429881941
Bethanidine,14,81,486,10777,3.8322102190738,6.57224067267661E-5,0.00109380345826702
D-phenylalanyl-N-benzyl-L-prolinamide,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
D-leucyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
Activated charcoal,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
D-leucyl-N-(3-chlorobenzyl)-L-prolinamide,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
4-TERT-BUTYLBENZENESULFONIC ACID,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
Argatroban,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
Dabigatran etexilate,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
2-NAPHTHALENESULFONIC ACID,8,25,492,10833,7.04307464074675,6.98574194110317E-5,0.00114923441921345
Glutaral,9,33,491,10825,6.01041453939396,7.01945767492929E-5,0.0011537591127826
Dihydromorphine,13,71,487,10787,4.05478151051738,7.1067583749146E-5,0.00116604457066071
Azelaic Acid,13,71,487,10787,4.05478151051738,7.1067583749146E-5,0.00116604457066071
Ibipinabant,17,116,483,10742,3.25872633808248,7.23268890438907E-5,0.00118461372171024
Erythromycin,17,116,483,10742,3.25872633808248,7.23268890438907E-5,0.00118461372171024
6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID,7,18,493,10840,8.54744343177643,7.39034819040838E-5,0.00120830506772963
Tandutinib,7,18,493,10840,8.54744343177643,7.39034819040838E-5,0.00120830506772963
Tizanidine,10,42,490,10816,5.2539472865652,7.45170409215669E-5,0.001217265081516
Oxatomide,15,94,485,10764,3.5408517912204,8.16674811863994E-5,0.00133289803313835
Dexfosfoserine,14,83,486,10775,3.73849961957062,8.29572815550065E-5,0.00134967765198605
SB-409513,11,52,489,10806,4.67312563036485,8.30137487389404E-5,0.00134967765198605
2-Cyclopropylmethylenepropanal,6,12,494,10846,10.971062306781,8.33495859528488E-5,0.00134967765198605
"1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine",6,12,494,10846,10.971062306781,8.33495859528488E-5,0.00134967765198605
Tinoridine,6,12,494,10846,10.971062306781,8.33495859528488E-5,0.00134967765198605
Remikiren,6,12,494,10846,10.971062306781,8.33495859528488E-5,0.00134967765198605
N-Methyl-N-(Methylbenzyl)Formamide,6,12,494,10846,10.971062306781,8.33495859528488E-5,0.00134967765198605
Enalkiren,6,12,494,10846,10.971062306781,8.33495859528488E-5,0.00134967765198605
2-Methyl-3-(2-Aminothiazolo)Propanal,6,12,494,10846,10.971062306781,8.33495859528488E-5,0.00134967765198605
Amlexanox,12,62,488,10796,4.28081226904345,8.43038390257521E-5,0.00136394070938707
Nilvadipine,9,34,491,10824,5.83327313561369,8.53615448472028E-5,0.00137985123157694
Dyphylline,16,106,484,10752,3.3525464713446,8.60001469414326E-5,0.00138896525167327
Cobimetinib,8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
"1,2,5,8-tetrahydroxyanthracene-9,10-dione",8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
2-Aminothiazoline,8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
S-Isopropyl-Isothiourea,8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
7-Nitroindazole-2-Carboxamidine,8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
Tilarginine,8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
Se-Ethyl-Isoselenourea,8,26,492,10832,6.77177839754114,8.78729939638412E-5,0.00140940851940318
Levonordefrin,13,73,487,10785,3.94309262899586,9.12130519585348E-5,0.00145794414883964
Guanadrel,13,73,487,10785,3.94309262899586,9.12130519585348E-5,0.00145794414883964
Ibrutinib,13,73,487,10785,3.94309262899586,9.12130519585348E-5,0.00145794414883964
Apomine,13,73,487,10785,3.94309262899586,9.12130519585348E-5,0.00145794414883964
Alectinib,14,84,486,10774,3.69375861682943,9.29612111838555E-5,0.00148460899230034
Pethidine,16,107,484,10751,3.32091059694974,9.49336078143106E-5,0.00151480605918241
"(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid",17,119,483,10739,3.17571188973865,9.58808551819594E-5,0.00152729657039909
Dienogest,17,119,483,10739,3.17571188973865,9.58808551819594E-5,0.00152729657039909
Phencyclidine,11,53,489,10805,4.58459822475942,9.63353118853295E-5,0.00153059758795845
para-Coumaric Acid,11,53,489,10805,4.58459822475942,9.63353118853295E-5,0.00153059758795845
MMDA,11,53,489,10805,4.58459822475942,9.63353118853295E-5,0.00153059758795845
D-glucitol 6-phosphate,7,19,493,10839,8.09747673308169,9.73284988400416E-5,0.00154505588045123
Cilnidipine,5,7,495,10851,15.6522143323391,9.92136622214184E-5,0.0015736372007731
Zenarestat,9,35,491,10823,5.66619174085728,1.03186662695182E-4,0.00162969477378332
Zomepirac,9,35,491,10823,5.66619174085728,1.03186662695182E-4,0.00162969477378332
Estazolam,9,35,491,10823,5.66619174085728,1.03186662695182E-4,0.00162969477378332
Brivanib alaninate,9,35,491,10823,5.66619174085728,1.03186662695182E-4,0.00162969477378332
Clavulanate,9,35,491,10823,5.66619174085728,1.03186662695182E-4,0.00162969477378332
Econazole,10,44,490,10814,5.01370300511698,1.04156022824971E-4,0.00164360689042806
TAK-593,8,27,492,10831,6.52132217426059,1.09573609898875E-4,0.00172470169589938
[(2-AMINO-ALPHA-METHOXYIMINO-4-THIAZOLYLACETYL)AMINO]METHYLBORONIC ACID,8,27,492,10831,6.52132217426059,1.09573609898875E-4,0.00172470169589938
CP-547632,8,27,492,10831,6.52132217426059,1.09573609898875E-4,0.00172470169589938
Diphenhydramine,15,97,485,10761,3.43040479453767,1.11830792435263E-4,0.00175873956113037
"methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate",6,13,494,10845,10.1266471020449,1.1731650232775E-4,0.00184345125308742
N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE,9,36,491,10822,5.50751734695198,1.24027447515911E-4,0.0019472561735679
Ethosuximide,7,20,493,10838,7.6925181832468,1.2645618028546E-4,0.00198036571232058
Nimustine,7,20,493,10838,7.6925181832468,1.2645618028546E-4,0.00198036571232058
Fluvoxamine,7,20,493,10838,7.6925181832468,1.2645618028546E-4,0.00198036571232058
Bufotenine,8,28,492,10830,6.28619587036639,1.35520727623017E-4,0.00210986811555842
Pruvanserin,8,28,492,10830,6.28619587036639,1.35520727623017E-4,0.00210986811555842
Cyclobenzaprine,8,28,492,10830,6.28619587036639,1.35520727623017E-4,0.00210986811555842
"2,5-Dimethoxy-4-ethylamphetamine",8,28,492,10830,6.28619587036639,1.35520727623017E-4,0.00210986811555842
Amperozide,8,28,492,10830,6.28619587036639,1.35520727623017E-4,0.00210986811555842
"2,4-Dihydroxybenzoic Acid",8,28,492,10830,6.28619587036639,1.35520727623017E-4,0.00210986811555842
Pimavanserin,8,28,492,10830,6.28619587036639,1.35520727623017E-4,0.00210986811555842
Molindone,19,148,481,10710,2.85805184080401,1.36649311173093E-4,0.00212565680802078
Indirubin-5-Sulphonate,16,111,484,10747,3.20007686593602,1.3931147473566E-4,0.00216525481166027
Uracil,10,46,490,10812,4.79540313309178,1.43209161495072E-4,0.00222397371614805
Aminocaproic Acid,13,77,487,10781,3.73637268466003,1.46686895857099E-4,0.00227607828745927
Cloxazolam,9,37,491,10821,5.35905581319433,1.48274257093619E-4,0.00229878823984453
Cyclandelate,5,8,495,10850,13.6885812695825,1.55406504307782E-4,0.00240735443672304
Ketobemidone,14,89,486,10769,3.48490327992094,1.603040398276E-4,0.00248115130500175
(11E)-OCTADEC-11-ENOIC ACID,10,47,490,10811,4.69263709360165,1.66959294708759E-4,0.00257986013571669
Heptyl-Beta-D-Glucopyranoside,10,47,490,10811,4.69263709360165,1.66959294708759E-4,0.00257986013571669
Theobromine,14,90,486,10768,3.44586919614769,1.77933711690067E-4,0.00274715167912652
Danusertib,15,102,485,10756,3.26075953632821,1.83827960298441E-4,0.00283515044483256
Allylestrenol,13,79,487,10779,3.64134265736129,1.83938706544526E-4,0.00283515044483256
Trichlormethiazide,10,48,490,10810,4.59475146014964,1.93939711891365E-4,0.00298682285807555
Deslanoside,7,22,493,10836,6.99081201443721,2.05882606813359E-4,0.00316288488384004
Acetyldigitoxin,7,22,493,10836,6.99081201443721,2.05882606813359E-4,0.00316288488384004
Dodecyl Sulfate,7,22,493,10836,6.99081201443721,2.05882606813359E-4,0.00316288488384004
Pralatrexate,9,39,491,10819,5.08399192755017,2.08719689616423E-4,0.00320381977718094
Pipotiazine,17,128,483,10730,2.9499984638246,2.11567904935714E-4,0.00324485780696392
3-Hydroxy-3-Methyl-Glutaric Acid,6,15,494,10843,8.7759840916699,2.17630982649358E-4,0.00333509440017045
Barium sulfate,10,49,490,10809,4.50068444674074,2.24490880331227E-4,0.00343455159029588
Fostamatinib,10,49,490,10809,4.50068444674074,2.24490880331227E-4,0.00343455159029588
Vincristine,13,81,487,10777,3.5509060144801,2.2903438105005E-4,0.00349542614459371
Dipivefrin,13,81,487,10777,3.5509060144801,2.2903438105005E-4,0.00349542614459371
Acetazolamide,13,81,487,10777,3.5509060144801,2.2903438105005E-4,0.00349542614459371
Duroquinone,5,9,495,10849,12.1664501926547,2.33032481255843E-4,0.00354189173135173
Apaziquone,5,9,495,10849,12.1664501926547,2.33032481255843E-4,0.00354189173135173
"Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]",5,9,495,10849,12.1664501926547,2.33032481255843E-4,0.00354189173135173
Beta-Hydroxyasparagine,5,9,495,10849,12.1664501926547,2.33032481255843E-4,0.00354189173135173
Cefoxitin,5,9,495,10849,12.1664501926547,2.33032481255843E-4,0.00354189173135173
Thiethylperazine,19,155,481,10703,2.72722870894917,2.343698099265E-4,0.00355930527955502
Clioquinol,15,105,485,10753,3.16673955194299,2.4399869758928E-4,0.00369646897972409
Blonanserin,15,105,485,10753,3.16673955194299,2.4399869758928E-4,0.00369646897972409
Thiothixene,15,105,485,10753,3.16673955194299,2.4399869758928E-4,0.00369646897972409
Ceftriaxone,8,31,492,10827,5.67703253810174,2.45298782092333E-4,0.00371011228152066
Febuxostat,8,31,492,10827,5.67703253810174,2.45298782092333E-4,0.00371011228152066
2-Allylphenol,9,40,491,10818,4.95553617549744,2.45875103946466E-4,0.00371278219831241
Mazindol,9,40,491,10818,4.95553617549744,2.45875103946466E-4,0.00371278219831241
Cinnarizine,11,60,489,10798,4.0475067555224,2.51222175077038E-4,0.00378736613506752
Levomethadyl Acetate,11,60,489,10798,4.0475067555224,2.51222175077038E-4,0.00378736613506752
"(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE",13,82,487,10776,3.50728515037251,2.54925303808619E-4,0.0038400766832301
Omapatrilat,10,50,490,10808,4.41029173552595,2.58977874225058E-4,0.00389796136300703
Tiapride,15,107,485,10751,3.10698445931895,2.9296172708093E-4,0.00440589312008526
Sorbinil,8,32,492,10826,5.49831144718929,2.94983335725601E-4,0.00441840808843599
Fructose-6-Phosphate,8,32,492,10826,5.49831144718929,2.94983335725601E-4,0.00441840808843599
Aniracetam,8,32,492,10826,5.49831144718929,2.94983335725601E-4,0.00441840808843599
Clonazepam,8,32,492,10826,5.49831144718929,2.94983335725601E-4,0.00441840808843599
Glucosamine,8,32,492,10826,5.49831144718929,2.94983335725601E-4,0.00441840808843599
Tianeptine,10,51,490,10807,4.32344873503693,2.97791139457275E-4,0.00445687052805419
Clofazimine,15,108,485,10750,3.07793683724978,3.20465632534629E-4,0.00479236506689651
Glycerol-2-Phosphate,7,24,493,10834,6.4061215160174,3.21346578386398E-4,0.0047939594543224
Ticrynafen,7,24,493,10834,6.4061215160174,3.21346578386398E-4,0.0047939594543224
Desvenlafaxine,7,24,493,10834,6.4061215160174,3.21346578386398E-4,0.0047939594543224
Secobarbital,14,96,486,10762,3.2287460542656,3.22971846942091E-4,0.00481433883421736
Dydrogesterone,12,73,488,10785,3.63210324845493,3.25837322475289E-4,0.00485315769135096
Galantamine,9,42,491,10816,4.71973262430525,3.36724958766673E-4,0.0050054663376931
Piclamilast,9,42,491,10816,4.71973262430525,3.36724958766673E-4,0.0050054663376931
Phenelzine,16,121,484,10737,2.93293864375044,3.36871701428704E-4,0.0050054663376931
Mefloquine,10,52,490,10806,4.23995432236168,3.41347210162293E-4,0.00506791212722075
Prochlorperazine,17,134,483,10724,2.81636539642029,3.44077856367842E-4,0.00510437323784225
L-Glutamine,13,85,487,10773,3.38257854146473,3.48128963484363E-4,0.00516034947082072
Diosmin,8,33,492,10825,5.33213293133879,3.52589078000847E-4,0.00522229434922986
Dobutamine,11,63,489,10795,3.85396057183361,3.64108470411594E-4,0.005388614115681
Simendan,6,17,494,10841,7.74352656855217,3.75568444669017E-4,0.00553615930381959
Prenylamine,6,17,494,10841,7.74352656855217,3.75568444669017E-4,0.00553615930381959
Pentoxyverine,6,17,494,10841,7.74352656855217,3.75568444669017E-4,0.00553615930381959
Chlorobutanol,6,17,494,10841,7.74352656855217,3.75568444669017E-4,0.00553615930381959
Clobutinol,6,17,494,10841,7.74352656855217,3.75568444669017E-4,0.00553615930381959
Tarenflurbil,14,98,486,10760,3.16228107715558,3.89773985617798E-4,0.00573655017261533
Physostigmine,10,53,490,10805,4.15962226261769,3.90089372695E-4,0.00573655017261533
Menthol,10,53,490,10805,4.15962226261769,3.90089372695E-4,0.00573655017261533
Oxymetholone,4,5,496,10853,17.4901421019037,3.91769003041267E-4,0.0057566924168357
Didanosine,12,75,488,10783,3.53469511521387,4.0562316594384E-4,0.00595085095118409
Axitinib,12,75,488,10783,3.53469511521387,4.0562316594384E-4,0.00595085095118409
Primidone,11,64,489,10794,3.79350240132721,4.10115816202525E-4,0.00600727194686402
PD-0325901,11,64,489,10794,3.79350240132721,4.10115816202525E-4,0.00600727194686402
Mebendazole,8,34,492,10824,5.17487618490723,4.19034843001212E-4,0.00613307876525479
Diosmetin,10,54,490,10804,4.08227947945711,4.4448827284494E-4,0.00650049777995929
Dimethyltryptamine,9,44,491,10814,4.5038062843397,4.53648010920952E-4,0.00662709267042628
Idazoxan,15,112,485,10746,2.96693316087646,4.53858137854795E-4,0.00662709267042628
Dexketoprofen,5,11,495,10847,9.9550128551984,4.72510283321108E-4,0.00688861423193847
Malonyl-CoA,5,11,495,10847,9.9550128551984,4.72510283321108E-4,0.00688861423193847
Drotaverine,6,18,494,10840,7.3114289686602,4.82327661804398E-4,0.00700973086696845
CC-401,6,18,494,10840,7.3114289686602,4.82327661804398E-4,0.00700973086696845
Triptorelin,6,18,494,10840,7.3114289686602,4.82327661804398E-4,0.00700973086696845
Recoflavone,6,18,494,10840,7.3114289686602,4.82327661804398E-4,0.00700973086696845
Tolrestat,7,26,493,10832,5.91321292594169,4.83704035659643E-4,0.00701327081084329
Triamcinolone,7,26,493,10832,5.91321292594169,4.83704035659643E-4,0.00701327081084329
Darunavir,7,26,493,10832,5.91321292594169,4.83704035659643E-4,0.00701327081084329
Ornithine,8,35,492,10823,5.02598270016597,4.95303025436413E-4,0.00715909097194002
2'-Monophosphoadenosine 5'-Diphosphoribose,8,35,492,10823,5.02598270016597,4.95303025436413E-4,0.00715909097194002
Daidzin,8,35,492,10823,5.02598270016597,4.95303025436413E-4,0.00715909097194002
Raltitrexed,8,35,492,10823,5.02598270016597,4.95303025436413E-4,0.00715909097194002
Heptabarbital,10,55,490,10803,4.00776468930696,5.0504246236162E-4,0.00728286163068085
Aprobarbital,10,55,490,10803,4.00776468930696,5.0504246236162E-4,0.00728286163068085
Barbituric acid derivative,10,55,490,10803,4.00776468930696,5.0504246236162E-4,0.00728286163068085
T-62,9,45,491,10813,4.40334695829271,5.23546408540147E-4,0.00752049951983254
Preladenant,9,45,491,10813,4.40334695829271,5.23546408540147E-4,0.00752049951983254
Regadenoson,9,45,491,10813,4.40334695829271,5.23546408540147E-4,0.00752049951983254
Nitrazepam,9,45,491,10813,4.40334695829271,5.23546408540147E-4,0.00752049951983254
"(4R,5R)-1,2-dithiane-4,5-diol",9,45,491,10813,4.40334695829271,5.23546408540147E-4,0.00752049951983254
Flunitrazepam,14,102,486,10756,3.03717056361504,5.59312396613135E-4,0.00802805236883071
1-Hydroxy-3-Methylbutane,7,27,493,10831,5.69383824818838,5.86326898321517E-4,0.00840281582753733
Boceprevir,7,27,493,10831,5.69383824818838,5.86326898321517E-4,0.00840281582753733
Pictilisib,9,46,491,10812,4.30726194975987,6.02036927799671E-4,0.00862130843810761
Phosphorylcolamine,6,19,494,10839,6.92616073192612,6.11303718615026E-4,0.00873380946793513
Chlorthalidone,6,19,494,10839,6.92616073192612,6.11303718615026E-4,0.00873380946793513
Torasemide,6,19,494,10839,6.92616073192612,6.11303718615026E-4,0.00873380946793513
Brimonidine,12,79,488,10779,3.35450967693332,6.15334055470239E-4,0.00878463422623628
Codeine,17,142,483,10716,2.65580644402326,6.2849571773942E-4,0.00896378034334656
GI-181771X,4,6,496,10852,14.5718284995485,6.30295714916463E-4,0.00896378034334656
Dexloxiglumide,4,6,496,10852,14.5718284995485,6.30295714916463E-4,0.00896378034334656
Lintitript,4,6,496,10852,14.5718284995485,6.30295714916463E-4,0.00896378034334656
Mezlocillin,4,6,496,10852,14.5718284995485,6.30295714916463E-4,0.00896378034334656
Benzylcysteine,5,12,495,10846,9.12528901510835,6.45347656883044E-4,0.00915576900515731
Methyl isocyanate,5,12,495,10846,9.12528901510835,6.45347656883044E-4,0.00915576900515731
"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol",10,57,490,10801,3.86662649417765,6.46753271441886E-4,0.00915576900515731
Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide,10,57,490,10801,3.86662649417765,6.46753271441886E-4,0.00915576900515731
Piclidenoson,10,57,490,10801,3.86662649417765,6.46753271441886E-4,0.00915576900515731
Istradefylline,10,57,490,10801,3.86662649417765,6.46753271441886E-4,0.00915576900515731
Flibanserin,8,37,492,10821,4.75414603537686,6.81556221403339E-4,0.00964110890009512
Astemizole,9,47,491,10811,4.21527705760647,6.89897563900551E-4,0.00975167624268944
"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",7,28,493,10830,5.49098437127105,7.05515220427177E-4,0.00994971498885357
Freselestat,7,28,493,10830,5.49098437127105,7.05515220427177E-4,0.00994971498885357
Anthranilic acid,7,28,493,10830,5.49098437127105,7.05515220427177E-4,0.00994971498885357
Binodenoson,11,69,489,10789,3.51664420483258,7.19772914348752E-4,0.0101430862282131
Voclosporin,6,20,494,10838,6.58007292497371,7.65496284547522E-4,0.0107792444175678
Ramatroban,9,48,491,10810,4.12714036050972,7.87948489374014E-4,0.0110869968478025
L-Proline,3,2,497,10856,32.7551718772738,7.93505093674834E-4,0.0111443710239343
KRN-7000,8,38,492,10820,4.62894690503331,7.9382610862644E-4,0.0111443710239343
Misoprostol,8,38,492,10820,4.62894690503331,7.9382610862644E-4,0.0111443710239343
beta-Naphthoflavone,15,119,485,10739,2.79063093289879,8.02308300187929E-4,0.0112549437306712
Buprenorphine,12,82,488,10776,3.23091258696233,8.26647811280635E-4,0.0115876313465991
Protriptyline,7,29,493,10829,5.30034649270921,8.43100098000594E-4,0.0118093404696129
SGS-742,5,13,495,10845,8.42342574147467,8.61500761086966E-4,0.0120579858699789
4-(1-methyl-1-phenylethyl)phenol,9,49,491,10809,4.04261943252231,8.97052142381029E-4,0.0125461258815806
Butabarbital,10,60,490,10798,3.67184356914352,9.19600426767713E-4,0.0128036372874688
Butalbital,10,60,490,10798,3.67184356914352,9.19600426767713E-4,0.0128036372874688
Butethal,10,60,490,10798,3.67184356914352,9.19600426767713E-4,0.0128036372874688
Hexobarbital,10,60,490,10798,3.67184356914352,9.19600426767713E-4,0.0128036372874688
Talbutal,10,60,490,10798,3.67184356914352,9.19600426767713E-4,0.0128036372874688
Metharbital,10,60,490,10798,3.67184356914352,9.19600426767713E-4,0.0128036372874688
"3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID",6,21,494,10837,6.2648506319762,9.48079171479538E-4,0.0131803874049746
Oxybuprocaine,6,21,494,10837,6.2648506319762,9.48079171479538E-4,0.0131803874049746
