drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Oleandrin,6,24,97,4054,10.4289087394669,7.09600080344981E-5,0.00183003052359948
Malathion,11,100,92,3978,4.75266084363006,7.20724051320965E-5,0.00185541147566316
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,5,14,98,4064,14.7699929023742,7.27364533308919E-5,0.00186918059928354
Levodopa,9,66,94,4012,5.81443855393367,7.64825929544838E-5,0.00196196401684421
Pimagedine,7,37,96,4041,7.95337675310376,8.13102515312696E-5,0.00207111639996947
Nandrolone decanoate,7,37,96,4041,7.95337675310376,8.13102515312696E-5,0.00207111639996947
Methoxsalen,7,37,96,4041,7.95337675310376,8.13102515312696E-5,0.00207111639996947
Roflumilast,7,37,96,4041,7.95337675310376,8.13102515312696E-5,0.00207111639996947
Phenobarbital,14,162,89,3916,3.80056835886522,8.42210092890214E-5,0.00214148833955079
Omeprazole,10,84,93,3994,5.10832116033897,8.56387343903795E-5,0.00217371660801406
Allylestrenol,6,25,97,4053,10.0107988222371,8.62481345540303E-5,0.00218535069810787
K-252a,8,52,95,4026,6.51260142852958,9.14937845501576E-5,0.00231421179155754
Tazarotene,7,38,96,4040,7.74271325499975,9.43607935846209E-5,0.00238256359452911
OLOMOUCINE II,5,15,98,4063,13.7858205138494,9.50955338637298E-5,0.00238860961543953
Pentosan Polysulfate,5,15,98,4063,13.7858205138494,9.50955338637298E-5,0.00238860961543953
Domoic Acid,5,15,98,4063,13.7858205138494,9.50955338637298E-5,0.00238860961543953
Naphthalene Trisulfonate,4,7,99,4071,23.4337839648906,1.00389334720988E-4,0.00251285411723409
Fostamatinib,4,7,99,4071,23.4337839648906,1.00389334720988E-4,0.00251285411723409
L-Glutamine,6,26,97,4052,9.62406839517888,1.04050229830152E-4,0.00259999204310887
Fulvestrant,5,16,98,4062,12.9243088113926,1.22386132339132E-4,0.0030371846367928
RALOXIFENE CORE,5,16,98,4062,12.9243088113926,1.22386132339132E-4,0.0030371846367928
Chlorotrianisene,5,16,98,4062,12.9243088113926,1.22386132339132E-4,0.0030371846367928
Phenyl salicylate,5,16,98,4062,12.9243088113926,1.22386132339132E-4,0.0030371846367928
Batimastat,6,27,97,4051,9.26677379277693,1.24655738358607E-4,0.00307767104173299
Palbociclib,6,27,97,4051,9.26677379277693,1.24655738358607E-4,0.00307767104173299
Etretinate,6,27,97,4051,9.26677379277693,1.24655738358607E-4,0.00307767104173299
Quetiapine,8,55,95,4023,6.15318143336197,1.30283681504183E-4,0.00321114162120969
RG-4733,4,8,99,4070,20.4918850341735,1.47741153734218E-4,0.00362905650389871
"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",4,8,99,4070,20.4918850341735,1.47741153734218E-4,0.00362905650389871
Boldenone,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Drostanolone,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Nandrolone phenpropionate,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
N-[4-(3-BROMO-PHENYLAMINO)-QUINAZOLIN-6-YL]-ACRYLAMIDE,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Calusterone,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Testosterone Propionate,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Methyltestosterone,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Cyproterone acetate,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Delta1-dihydrotestosterone,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Cabazitaxel,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Apalutamide,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Oxandrolone,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Ethynodiol diacetate,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Mestranol,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Etonogestrel,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Cyclohexanol,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
PD-0325901,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Efatutazone,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Capric acid,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydro-4H-chromen-4-one",5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
3-(5-methoxy-1H-indol-3-yl)propanoic acid,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
"2,4-thiazolidinedione",5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Sparfloxacin,5,17,98,4061,12.1598419519598,1.553038731642E-4,0.00365354709481661
Trifluoperazine,9,74,94,4004,5.17605359709054,1.69946902689614E-4,0.00398506701060114
Naloxone,9,74,94,4004,5.17605359709054,1.69946902689614E-4,0.00398506701060114
Timolol,6,29,97,4049,8.62360709221755,1.75528829475845E-4,0.00409604110245507
Fluoxymesterone,6,29,97,4049,8.62360709221755,1.75528829475845E-4,0.00409604110245507
Mitoglitazone,6,29,97,4049,8.62360709221755,1.75528829475845E-4,0.00409604110245507
Orlistat,9,75,94,4003,5.10586195458602,1.86487788058871E-4,0.00434476545143194
Amantadine,7,43,96,4035,6.83378900960191,1.8773206339575E-4,0.00436672263836836
Galantamine,5,18,98,4060,11.4855655244765,1.94588647826822E-4,0.00450448372004933
Dyphylline,5,18,98,4060,11.4855655244765,1.94588647826822E-4,0.00450448372004933
Quinestrol,5,18,98,4060,11.4855655244765,1.94588647826822E-4,0.00450448372004933
Muscimol,6,30,97,4048,8.33464489343983,2.06469513928521E-4,0.00472657328370866
Fludrocortisone,6,30,97,4048,8.33464489343983,2.06469513928521E-4,0.00472657328370866
Methyltrienolone,6,30,97,4048,8.33464489343983,2.06469513928521E-4,0.00472657328370866
Stearic acid,6,30,97,4048,8.33464489343983,2.06469513928521E-4,0.00472657328370866
Hydroxyfasudil,6,30,97,4048,8.33464489343983,2.06469513928521E-4,0.00472657328370866
Dalfampridine,6,30,97,4048,8.33464489343983,2.06469513928521E-4,0.00472657328370866
Sphingosine,6,30,97,4048,8.33464489343983,2.06469513928521E-4,0.00472657328370866
Sivelestat,4,9,99,4069,18.2163600288725,2.09377646381166E-4,0.00477050249211877
Sincalide,4,9,99,4069,18.2163600288725,2.09377646381166E-4,0.00477050249211877
Oxybuprocaine,4,9,99,4069,18.2163600288725,2.09377646381166E-4,0.00477050249211877
Isoetarine,5,19,98,4059,10.8827452057432,2.41023070474295E-4,0.00542683105226149
Equilin,5,19,98,4059,10.8827452057432,2.41023070474295E-4,0.00542683105226149
Lysergic Acid Diethylamide,5,19,98,4059,10.8827452057432,2.41023070474295E-4,0.00542683105226149
1-Methoxy-2-[2-(2-Methoxy-Ethoxy]-Ethane,5,19,98,4059,10.8827452057432,2.41023070474295E-4,0.00542683105226149
Framycetin,7,45,96,4033,6.52763325210127,2.41491550977527E-4,0.00542683105226149
Repaglinide,6,31,97,4047,8.0643931642333,2.41559782529786E-4,0.00542683105226149
Selenic acid,6,31,97,4047,8.0643931642333,2.41559782529786E-4,0.00542683105226149
Olomoucine,6,31,97,4047,8.0643931642333,2.41559782529786E-4,0.00542683105226149
Procaine,6,31,97,4047,8.0643931642333,2.41559782529786E-4,0.00542683105226149
Broxuridine,3,3,100,4075,40.5119714091639,2.75222366960946E-4,0.00615441791523589
Nimustine,3,3,100,4075,40.5119714091639,2.75222366960946E-4,0.00615441791523589
Pasireotide,3,3,100,4075,40.5119714091639,2.75222366960946E-4,0.00615441791523589
Vincristine,6,32,97,4046,7.8110995330288,2.81183196879485E-4,0.00626833511174524
Phentermine,6,32,97,4046,7.8110995330288,2.81183196879485E-4,0.00626833511174524
Pictilisib,4,10,99,4068,16.3958384033456,2.87601867867386E-4,0.00639172751738375
Glucosamine,4,10,99,4068,16.3958384033456,2.87601867867386E-4,0.00639172751738375
"8-cyclopentyl-1,3-dipropylxanthine",5,20,98,4058,10.3331005163949,2.95430764924935E-4,0.00653560068153511
Estramustine,5,20,98,4058,10.3331005163949,2.95430764924935E-4,0.00653560068153511
L-Carnitine,5,20,98,4058,10.3331005163949,2.95430764924935E-4,0.00653560068153511
Diazepam,8,63,95,4015,5.36165920705537,3.04126114856699E-4,0.00670744952754111
Topiramate,8,63,95,4015,5.36165920705537,3.04126114856699E-4,0.00670744952754111
Clotrimazole,7,47,96,4031,6.24708104157357,3.07027719998093E-4,0.00676113732165657
Menadione,9,81,94,3997,4.72107859810421,3.16466746935147E-4,0.00695840540998108
Mexiletine,6,33,97,4045,7.57321288382315,3.25741895446893E-4,0.00715147695204492
Veliparib,5,21,98,4057,9.83825372789203,3.58674504349491E-4,0.00779172859208582
Capecitabine,5,21,98,4057,9.83825372789203,3.58674504349491E-4,0.00779172859208582
Meclizine,5,21,98,4057,9.83825372789203,3.58674504349491E-4,0.00779172859208582
"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",5,21,98,4057,9.83825372789203,3.58674504349491E-4,0.00779172859208582
4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine,5,21,98,4057,9.83825372789203,3.58674504349491E-4,0.00779172859208582
9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,5,21,98,4057,9.83825372789203,3.58674504349491E-4,0.00779172859208582
Ofloxacin,5,21,98,4057,9.83825372789203,3.58674504349491E-4,0.00779172859208582
Desipramine,13,165,90,3913,3.42377682776596,3.61530746171904E-4,0.00784200188537377
Pentoxifylline,8,65,95,4013,5.19444162770502,3.68934748520044E-4,0.00799062294371711
Navitoclax,4,11,99,4067,14.8971118516834,3.84794656707912E-4,0.00830924891067075
Sodium carbonate,4,11,99,4067,14.8971118516834,3.84794656707912E-4,0.00830924891067075
Bupropion,7,49,96,4029,5.98941099840823,3.86152960622239E-4,0.00831376289833634
Tranilast,7,49,96,4029,5.98941099840823,3.86152960622239E-4,0.00831376289833634
Chloroprocaine,6,35,97,4043,7.13519923388578,4.31365270379416E-4,0.00921114967689123
"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",7,50,96,4028,5.86829894400759,4.31420675372417E-4,0.00921114967689123
Dexanabinol,5,22,98,4056,9.38897846707801,4.31654223439097E-4,0.00921114967689123
Trifluridine,5,22,98,4056,9.38897846707801,4.31654223439097E-4,0.00921114967689123
Tipifarnib,5,22,98,4056,9.38897846707801,4.31654223439097E-4,0.00921114967689123
Enoxacin,5,22,98,4056,9.38897846707801,4.31654223439097E-4,0.00921114967689123
"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",3,4,100,4074,30.428412896886,4.73019981392582E-4,0.0100641734444989
Ezutromid,3,4,100,4074,30.428412896886,4.73019981392582E-4,0.0100641734444989
Dexmedetomidine,7,51,96,4027,5.75193337312495,4.80836273382067E-4,0.0102004747865768
Paricalcitol,7,51,96,4027,5.75193337312495,4.80836273382067E-4,0.0102004747865768
Guanosine,6,36,97,4042,6.93603944874502,4.93324960746638E-4,0.0104500874572241
"N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine",4,12,99,4066,13.6572362437435,5.03398554995963E-4,0.0105706156346518
Ethanolamine,4,12,99,4066,13.6572362437435,5.03398554995963E-4,0.0105706156346518
Thiamylal,4,12,99,4066,13.6572362437435,5.03398554995963E-4,0.0105706156346518
Calcium gluconate,4,12,99,4066,13.6572362437435,5.03398554995963E-4,0.0105706156346518
(11E)-OCTADEC-11-ENOIC ACID,4,12,99,4066,13.6572362437435,5.03398554995963E-4,0.0105706156346518
Heptyl-Beta-D-Glucopyranoside,4,12,99,4066,13.6572362437435,5.03398554995963E-4,0.0105706156346518
Abiraterone,5,23,98,4055,8.98117510630537,5.1530492152937E-4,0.0107581747503282
Penicillamine,5,23,98,4055,8.98117510630537,5.1530492152937E-4,0.0107581747503282
Dabrafenib,5,23,98,4055,8.98117510630537,5.1530492152937E-4,0.0107581747503282
Norgestimate,5,23,98,4055,8.98117510630537,5.1530492152937E-4,0.0107581747503282
Miconazole,7,52,96,4026,5.6405906508693,5.34670316763109E-4,0.0111463876369449
Lansoprazole,7,53,96,4025,5.53157807314854,5.93203066300668E-4,0.0123488387997554
Dobutamine,5,24,98,4054,8.60546454209385,6.10594473872752E-4,0.0126381420509596
Apitolisib,5,24,98,4054,8.60546454209385,6.10594473872752E-4,0.0126381420509596
Irofulven,5,24,98,4054,8.60546454209385,6.10594473872752E-4,0.0126381420509596
4-(2-Aminoethyl)Benzenesulfonyl Fluoride,5,24,98,4054,8.60546454209385,6.10594473872752E-4,0.0126381420509596
Phentolamine,6,38,97,4040,6.56876931821502,6.37909143023171E-4,0.0131658331699473
Etacrynic acid,6,38,97,4040,6.56876931821502,6.37909143023171E-4,0.0131658331699473
Ospemifene,5,25,98,4053,8.25989495786007,7.18521367040404E-4,0.0147663979085185
Sonidegib,5,25,98,4053,8.25989495786007,7.18521367040404E-4,0.0147663979085185
Oxaprozin,5,25,98,4053,8.25989495786007,7.18521367040404E-4,0.0147663979085185
Chlorphenamine,7,55,96,4023,5.32851145385921,7.25533782361151E-4,0.0148682712859548
Bumetanide,7,55,96,4023,5.32851145385921,7.25533782361151E-4,0.0148682712859548
MLN8054,3,5,100,4073,24.3464427655162,7.43302318161218E-4,0.0151252800770741
Abemaciclib,3,5,100,4073,24.3464427655162,7.43302318161218E-4,0.0151252800770741
Latamoxef,3,5,100,4073,24.3464427655162,7.43302318161218E-4,0.0151252800770741
Sodium hydroxide,3,5,100,4073,24.3464427655162,7.43302318161218E-4,0.0151252800770741
"6-{[6-(1-methyl-1H-pyrazol-4-yl)[1,2,4]triazolo[4,3-b]pyridazin-3-yl]sulfanyl}quinoline",3,5,100,4073,24.3464427655162,7.43302318161218E-4,0.0151252800770741
Floxuridine,4,14,99,4064,11.7054195079919,8.14829700361766E-4,0.016511106456307
"3,4-Dihydroxybenzoic Acid",4,14,99,4064,11.7054195079919,8.14829700361766E-4,0.016511106456307
Monobenzone,4,14,99,4064,11.7054195079919,8.14829700361766E-4,0.016511106456307
Sulpiride,5,26,98,4052,7.94101142023944,8.40112373287783E-4,0.0169758644022567
Indapamide,5,26,98,4052,7.94101142023944,8.40112373287783E-4,0.0169758644022567
Mycophenolic acid,6,41,97,4037,6.08414901804746,9.14056343105893E-4,0.0183929595261177
Glipizide,6,41,97,4037,6.08414901804746,9.14056343105893E-4,0.0183929595261177
Aminophylline,6,41,97,4037,6.08414901804746,9.14056343105893E-4,0.0183929595261177
Drospirenone,5,27,98,4051,7.64584289010578,9.76420177631791E-4,0.0195662269528935
Treprostinil,5,27,98,4051,7.64584289010578,9.76420177631791E-4,0.0195662269528935
[2-Cytidylate-O'-Phosphonyloxyl]-Ethyl-Trimethyl-Ammonium,5,27,98,4051,7.64584289010578,9.76420177631791E-4,0.0195662269528935
Piclamilast,4,15,99,4063,10.9268329899937,0.00101272123290333,0.020265585567236
Ketanserin,6,42,97,4036,5.93798008075309,0.0010240511775819,0.0204640050302185
Barasertib,3,6,100,4072,20.2972526625284,0.00109504285898992,0.0217325720369976
Freselestat,3,6,100,4072,20.2972526625284,0.00109504285898992,0.0217325720369976
TAK-733,3,6,100,4072,20.2972526625284,0.00109504285898992,0.0217325720369976
N-Formylmethionine,3,6,100,4072,20.2972526625284,0.00109504285898992,0.0217325720369976
Ribostamycin,3,6,100,4072,20.2972526625284,0.00109504285898992,0.0217325720369976
Bacitracin,5,28,98,4050,7.37182239058271,0.00112852097035914,0.0223663085727672
Cyclophosphamide,10,119,93,3959,3.57509905944069,0.00113660512727674,0.0224873580196741
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",6,43,97,4035,5.79860327644982,0.00114395439160724,0.0224873580196741
Titanium dioxide,6,43,97,4035,5.79860327644982,0.00114395439160724,0.0224873580196741
Brefeldin A,6,43,97,4035,5.79860327644982,0.00114395439160724,0.0224873580196741
Rifabutin,6,43,97,4035,5.79860327644982,0.00114395439160724,0.0224873580196741
Baclofen,6,43,97,4035,5.79860327644982,0.00114395439160724,0.0224873580196741
Ezetimibe,7,60,96,4018,4.87955678398613,0.00116003424739471,0.0227416508686365
Rolipram,7,60,96,4018,4.87955678398613,0.00116003424739471,0.0227416508686365
Itopride,4,16,99,4062,10.2391172430764,0.00124212765766323,0.0242197616870165
Tivantinib,4,16,99,4062,10.2391172430764,0.00124212765766323,0.0242197616870165
Fluocinonide,4,16,99,4062,10.2391172430764,0.00124212765766323,0.0242197616870165
Diundecyl Phosphatidyl Choline,4,16,99,4062,10.2391172430764,0.00124212765766323,0.0242197616870165
Cyproheptadine,7,61,96,4017,4.79819577356966,0.0012673786964925,0.0246456913882799
Methylprednisolone,7,61,96,4017,4.79819577356966,0.0012673786964925,0.0246456913882799
Naltrexone,6,44,97,4034,5.66589469339304,0.00127434834545426,0.0247479611420872
Levofloxacin,5,29,98,4049,7.11363554298451,0.0012975120167131,0.0251640245372765
Triclosan,6,45,97,4033,5.53758800780556,0.00141582853852532,0.0274219035519208
Bendamustine,5,30,98,4048,6.87573367908298,0.00148450921458598,0.0287136788436131
Naproxen,8,82,95,3996,4.10103526097248,0.00150624469185838,0.0290951935435488
Creatine,3,7,100,4071,17.4008885517286,0.00153644086406766,0.0295600760859116
Sonolisib,3,7,100,4071,17.4008885517286,0.00153644086406766,0.0295600760859116
"5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE",3,7,100,4071,17.4008885517286,0.00153644086406766,0.0295600760859116
Cholesterol-Sulfate,5,31,98,4047,6.65291957873835,0.00169064465017589,0.0324405738138228
Trimipramine,5,31,98,4047,6.65291957873835,0.00169064465017589,0.0324405738138228
5'-Guanosine-Diphosphate-Monothiophosphate,6,47,97,4031,5.30015772856775,0.00173449122446955,0.0331938670480299
Bepridil,6,47,97,4031,5.30015772856775,0.00173449122446955,0.0331938670480299
(R)-2-Hydroxy-3-Sulfopropanoic Acid,2,1,101,4077,80.0250403788023,0.00177438447854337,0.033912467385289
Azilsartan medoxomil,4,18,99,4060,9.09895844895967,0.00180566122490001,0.0343288420174896
5-phenyl-1H-indazol-3-amine,4,18,99,4060,9.09895844895967,0.00180566122490001,0.0343288420174896
Fedratinib,4,18,99,4060,9.09895844895967,0.00180566122490001,0.0343288420174896
SGI-1776,4,18,99,4060,9.09895844895967,0.00180566122490001,0.0343288420174896
Dopamine,12,174,91,3904,2.95745098495083,0.00183926141498069,0.0349217522957301
Picrotoxin,5,32,98,4046,6.44366864441753,0.0019170641607456,0.0362562390633066
Sumatriptan,5,32,98,4046,6.44366864441753,0.0019170641607456,0.0362562390633066
Obeticholic acid,5,32,98,4046,6.44366864441753,0.0019170641607456,0.0362562390633066
Nefazodone,8,86,95,3992,3.90658030757363,0.00199446204182375,0.0376707740837999
Sulfisoxazole,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Methylthioinosine,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate",3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Secoisolariciresinol,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Cyclomethicone 5,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Vidarabine,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Clobetasol,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Phthalic Acid,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Idoxuridine,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
SR12813,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Indoprofen,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Trimethobenzamide,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Rifaximin,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Imipenem,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Nafcillin,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Eltanolone,3,8,100,4070,15.2192775118694,0.00207496018757267,0.0383893318963199
Dronedarone,6,49,97,4029,5.0816639711702,0.00210494275576657,0.0388943095521784
Rosuvastatin,8,87,95,3991,3.86077413221386,0.00213414925675982,0.0392802473372417
Mecamylamine,4,19,99,4059,8.61873495848838,0.00214483439902068,0.0392802473372417
Bromperidol,4,19,99,4059,8.61873495848838,0.00214483439902068,0.0392802473372417
Olaparib,4,19,99,4059,8.61873495848838,0.00214483439902068,0.0392802473372417
Amlexanox,4,19,99,4059,8.61873495848838,0.00214483439902068,0.0392802473372417
Ginsenoside Rg1,4,19,99,4059,8.61873495848838,0.00214483439902068,0.0392802473372417
Desloratadine,4,19,99,4059,8.61873495848838,0.00214483439902068,0.0392802473372417
Triciribine,5,33,98,4045,6.24708876272047,0.00216492491284652,0.0394484437116522
Lapachone,5,33,98,4045,6.24708876272047,0.00216492491284652,0.0394484437116522
Efavirenz,5,33,98,4045,6.24708876272047,0.00216492491284652,0.0394484437116522
"N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide",5,33,98,4045,6.24708876272047,0.00216492491284652,0.0394484437116522
Uric Acid,6,50,97,4028,4.97849763106503,0.00231119753118389,0.0420607947984359
Guanine,5,34,98,4044,6.0620621977452,0.00243539300364058,0.044099108864685
Nicorandil,5,34,98,4044,6.0620621977452,0.00243539300364058,0.044099108864685
Benzquinamide,5,34,98,4044,6.0620621977452,0.00243539300364058,0.044099108864685
Cholic Acid,5,34,98,4044,6.0620621977452,0.00243539300364058,0.044099108864685
Benzphetamine,4,20,99,4058,8.18666957011056,0.00252559666472996,0.0453352998297022
Pindolol,4,20,99,4058,8.18666957011056,0.00252559666472996,0.0453352998297022
Taxifolin,4,20,99,4058,8.18666957011056,0.00252559666472996,0.0453352998297022
Ibrutinib,4,20,99,4058,8.18666957011056,0.00252559666472996,0.0453352998297022
Cycloserine,4,20,99,4058,8.18666957011056,0.00252559666472996,0.0453352998297022
Ketotifen,4,20,99,4058,8.18666957011056,0.00252559666472996,0.0453352998297022
Cyanamide,4,20,99,4058,8.18666957011056,0.00252559666472996,0.0453352998297022
Levonorgestrel,6,51,97,4027,4.88072187650953,0.00253234774951465,0.0453439679965353
Artesunate,6,51,97,4027,4.88072187650953,0.00253234774951465,0.0453439679965353
(R)-Rolipram,3,9,100,4069,13.5311311427939,0.00271736653218548,0.0484769074767332
Fencamfamine,3,9,100,4069,13.5311311427939,0.00271736653218548,0.0484769074767332
Vanoxerine,3,9,100,4069,13.5311311427939,0.00271736653218548,0.0484769074767332
Digitoxin,5,35,98,4043,5.88759886815986,0.00272964109226359,0.0485760884449523
Hexylresorcinol,5,35,98,4043,5.88759886815986,0.00272964109226359,0.0485760884449523
Ruboxistaurin,6,52,97,4026,4.78547793193155,0.00276906061214534,0.0492056661204431
Mevalonic acid,8,91,95,3987,3.68768584522359,0.00277182102958962,0.0492056661204431
Agmatine,7,71,96,4007,4.11244792136629,0.00282470283048752,0.050082978051477
Fenoterol,4,21,99,4057,7.795920659407,0.00295039016945473,0.0519296234611055
Rigosertib,4,21,99,4057,7.795920659407,0.00295039016945473,0.0519296234611055
Deoxythymidine,4,21,99,4057,7.795920659407,0.00295039016945473,0.0519296234611055
SU9516,4,21,99,4057,7.795920659407,0.00295039016945473,0.0519296234611055
Faldaprevir,4,21,99,4057,7.795920659407,0.00295039016945473,0.0519296234611055
Mazindol,4,21,99,4057,7.795920659407,0.00295039016945473,0.0519296234611055
Cinchocaine,5,36,98,4042,5.72282240528741,0.00304884606752528,0.0535973356807414
Fenfluramine,6,54,97,4024,4.60525438506533,0.00329187794475059,0.0577994959730793
4-Methoxyamphetamine,5,37,98,4041,5.56783756998226,0.0033941867576305,0.059451556065509
Bupivacaine,5,37,98,4041,5.56783756998226,0.0033941867576305,0.059451556065509
Beclomethasone dipropionate,4,22,99,4056,7.44082491039621,0.00342161119947387,0.0595713131846315
Domperidone,4,22,99,4056,7.44082491039621,0.00342161119947387,0.0595713131846315
Axitinib,4,22,99,4056,7.44082491039621,0.00342161119947387,0.0595713131846315
Acamprosate,4,22,99,4056,7.44082491039621,0.00342161119947387,0.0595713131846315
Rilpivirine,4,22,99,4056,7.44082491039621,0.00342161119947387,0.0595713131846315
1-Hydroxy-2-Amino-3-Cyclohexylpropane,3,10,100,4068,12.1753391454859,0.00346976319792679,0.0600483526650376
"4-{[(2,6-dichlorophenyl)carbonyl]amino}-N-piperidin-4-yl-1H-pyrazole-3-carboxamide",3,10,100,4068,12.1753391454859,0.00346976319792679,0.0600483526650376
Bimatoprost,3,10,100,4068,12.1753391454859,0.00346976319792679,0.0600483526650376
Zenarestat,3,10,100,4068,12.1753391454859,0.00346976319792679,0.0600483526650376
4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE,3,10,100,4068,12.1753391454859,0.00346976319792679,0.0600483526650376
Mezlocillin,2,2,101,4076,40.127695038446,0.00349169696622824,0.0603557465774491
Venlafaxine,6,55,97,4023,4.52086810552618,0.00357934923929645,0.0617970288365155
Atenolol,5,38,98,4040,5.4188280588724,0.00376684168703144,0.0646483332080177
Purvalanol,5,38,98,4040,5.4188280588724,0.00376684168703144,0.0646483332080177
Parthenolide,5,38,98,4040,5.4188280588724,0.00376684168703144,0.0646483332080177
Atazanavir,5,38,98,4040,5.4188280588724,0.00376684168703144,0.0646483332080177
Papaverine,5,38,98,4040,5.4188280588724,0.00376684168703144,0.0646483332080177
Tubocurarine,4,23,99,4055,7.11357404350169,0.00394160371704513,0.0673282129254067
Droperidol,4,23,99,4055,7.11357404350169,0.00394160371704513,0.0673282129254067
Sotalol,4,23,99,4055,7.11357404350169,0.00394160371704513,0.0673282129254067
Glycine betaine,4,23,99,4055,7.11357404350169,0.00394160371704513,0.0673282129254067
"(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid",5,39,98,4039,5.27896227636979,0.00416798688498122,0.0709438832606675
Minaprine,5,39,98,4039,5.27896227636979,0.00416798688498122,0.0709438832606675
Oxamic Acid,5,39,98,4039,5.27896227636979,0.00416798688498122,0.0709438832606675
Flufenamic Acid,7,77,96,4001,3.7867224123396,0.00429333803383864,0.0720512342918432
Metolazone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Fluocinolone Acetonide,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Fluorometholone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
