drug.name,k,l,m,n,OR,pvalue,adj.pvalue
RU79256,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU90395,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU78191,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU85053,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
Phenylphosphate,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU82197,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU78262,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
DPI59,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU82129,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU81843,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
PASBN,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU82209,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU79073,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU84687,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
ISO24,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU79072,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
RU78299,16,10,66,202,4.86506764983417,1.74696216948154E-4,0.00458925176435065
Gabapentin,30,34,52,178,3.00725956975702,1.84034750322025E-4,0.00482582971449521
Carvedilol,33,40,49,172,2.88401898200637,1.84339737653853E-4,0.00482582971449521
Cyclophosphamide,32,38,50,174,2.91829179609348,1.86239539546036E-4,0.00486714396107777
Sulfisoxazole,8,1,74,211,22.558882746311,1.96405087763405E-4,0.00509759168298076
Methylthioinosine,8,1,74,211,22.558882746311,1.96405087763405E-4,0.00509759168298076
"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",8,1,74,211,22.558882746311,1.96405087763405E-4,0.00509759168298076
D-Lactic acid,8,1,74,211,22.558882746311,1.96405087763405E-4,0.00509759168298076
Ajulemic acid,24,23,58,189,3.3834197736062,1.97133098500183E-4,0.00510772571462909
OLOMOUCINE II,12,5,70,207,7.03986216478521,2.00412474901833E-4,0.00516615600322791
Sofalcone,12,5,70,207,7.03986216478521,2.00412474901833E-4,0.00516615600322791
Mecamylamine,12,5,70,207,7.03986216478521,2.00412474901833E-4,0.00516615600322791
Valspodar,21,18,61,194,3.6902859663766,2.09607457487888E-4,0.00539399165898713
Triamcinolone,15,9,67,203,5.01632795206496,2.2782420829545E-4,0.00583018646962879
Netoglitazone,15,9,67,203,5.01632795206496,2.2782420829545E-4,0.00583018646962879
4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline,11,4,71,208,7.98914954902193,2.28098949627112E-4,0.00583018646962879
Naphthyridine Inhibitor,11,4,71,208,7.98914954902193,2.28098949627112E-4,0.00583018646962879
Hydroxychloroquine,26,27,56,185,3.16653391914075,2.33885316654206E-4,0.00596800434700372
Oxalic Acid,19,15,63,197,3.93904030433879,2.37158386828199E-4,0.00604133486849484
PX-12,9,2,73,210,12.8159528009933,2.38793305884105E-4,0.00607275903534567
Pentosan Polysulfate,10,3,72,209,9.58639896939307,2.44658499590562E-4,0.00618340814532094
Etretinate,10,3,72,209,9.58639896939307,2.44658499590562E-4,0.00618340814532094
Galunisertib,10,3,72,209,9.58639896939307,2.44658499590562E-4,0.00618340814532094
Paricalcitol,22,20,60,192,3.50191147017596,2.45187484234248E-4,0.00618340814532094
Amphotericin B,22,20,60,192,3.50191147017596,2.45187484234248E-4,0.00618340814532094
Salbutamol,28,31,54,181,3.01428258597229,2.57817596835727E-4,0.00648032715130607
Leukotriene B4,28,31,54,181,3.01428258597229,2.57817596835727E-4,0.00648032715130607
Puromycin,23,22,59,190,3.35019617225832,2.77974360396451E-4,0.00697538678176946
Tolazoline,20,17,62,195,3.68025088737861,2.90856494086145E-4,0.00728656247450476
7-Nitroindazole,24,24,58,188,3.22610391869356,3.07090180499687E-4,0.00768053409844627
(S)-Wiskostatin,16,11,66,201,4.40313586906453,3.30892035665128E-4,0.00824856668173293
Onapristone,16,11,66,201,4.40313586906453,3.30892035665128E-4,0.00824856668173293
Aripiprazole,25,26,57,186,3.12338441254448,3.31939987268035E-4,0.00826108061637686
"(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid",21,19,61,193,3.47915565634323,3.4234619282014E-4,0.00850607242951894
"1D-myo-inositol 1,4,5-trisphosphate",32,40,50,172,2.74133390552804,3.78737503025267E-4,0.00939483902525692
Ergotamine,22,21,60,191,3.31872715002712,3.898832501686E-4,0.00963971118475182
Azithromycin,22,21,60,191,3.31872715002712,3.898832501686E-4,0.00963971118475182
Mevalonic acid,38,53,44,159,2.58172689700375,3.99626189061977E-4,0.00986448310966202
Zebularine,19,16,63,196,3.67460896400613,4.01460789483154E-4,0.00987754200192599
Sodium iodide,19,16,63,196,3.67460896400613,4.01460789483154E-4,0.00987754200192599
Cysteamine,15,10,67,202,4.49489061844759,4.39027602469187E-4,0.0107843004896937
Indirubin-5-Sulphonate,12,6,70,206,5.84270329327654,4.62593057015639E-4,0.0113447469386158
Lpc-Ether,24,25,58,187,3.0812980102448,4.68432084233592E-4,0.0114693557839967
"(3BETA)-CHOLEST-5-ENE-3,25-DIOL",26,29,56,183,2.91746533792139,5.2104631442356E-4,0.0127369823158342
Hydroxyurea,32,41,50,171,2.65929012228212,5.304625881932E-4,0.01294624844199
"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",21,20,61,192,3.28902575334068,5.44067263049464E-4,0.0132568963652243
Naloxone,30,37,52,175,2.71817212674464,5.48897935343685E-4,0.0133530993132715
Teriflunomide,14,9,68,203,4.61380935002035,5.77241588362292E-4,0.0140200781007723
Eplerenone,16,12,66,200,4.01699657699761,5.95459672424497E-4,0.0144162798202032
Albendazole,16,12,66,200,4.01699657699761,5.95459672424497E-4,0.0144162798202032
Isotretinoin,22,22,60,190,3.1521055236852,6.05092653576571E-4,0.0145795158718045
Cacodylic acid,22,22,60,190,3.1521055236852,6.05092653576571E-4,0.0145795158718045
Naltrexone,22,22,60,190,3.1521055236852,6.05092653576571E-4,0.0145795158718045
Toluene,36,50,46,162,2.52684396826168,6.14148274685457E-4,0.014774182426563
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,19,17,63,195,3.44197768599229,6.57448634637142E-4,0.0157907277140022
"N,O6-Disulfo-Glucosamine",10,4,72,208,7.16395505312606,6.58647248676809E-4,0.0157944457077214
"4-[4-AMINO-6-(5-CHLORO-1H-INDOL-4-YLMETHYL)-[1,3,5]TRIAZIN-2-YLAMINO]-BENZONITRILE",7,1,75,211,19.485178339434,6.69225397798127E-4,0.0159974061513841
Imexon,7,1,75,211,19.485178339434,6.69225397798127E-4,0.0159974061513841
Ellagic Acid,34,46,48,166,2.54705199600688,6.80622514976398E-4,0.0162186033533864
Acetylcholine,34,46,48,166,2.54705199600688,6.80622514976398E-4,0.0162186033533864
Piclamilast,9,3,73,209,8.51328380287566,7.34988693450356E-4,0.0174591096479628
"(5BETA)-PREGNANE-3,20-DIONE",9,3,73,209,8.51328380287566,7.34988693450356E-4,0.0174591096479628
Rolipram,31,40,51,172,2.60406297519155,7.54827297469311E-4,0.0178537992677532
Heroin,8,2,74,210,11.2429611060806,7.56323875962418E-4,0.0178537992677532
Carnosine,8,2,74,210,11.2429611060806,7.56323875962418E-4,0.0178537992677532
Triamterene,8,2,74,210,11.2429611060806,7.56323875962418E-4,0.0178537992677532
Succinic acid,28,34,54,178,2.70429373777562,7.79558970185145E-4,0.0183450486091868
N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE,28,34,54,178,2.70429373777562,7.79558970185145E-4,0.0183450486091868
"(10E,12Z)-octadeca-10,12-dienoic acid",15,11,67,201,4.06702375600968,7.99479491816047E-4,0.0187554927975962
Brequinar,15,11,67,201,4.06702375600968,7.99479491816047E-4,0.0187554927975962
Ciprofloxacin,35,49,47,163,2.4687695963477,8.77192283566505E-4,0.020546750684375
Brimonidine,18,16,64,196,3.42806037854362,9.04636897613962E-4,0.0210916456899636
Celiprolol,18,16,64,196,3.42806037854362,9.04636897613962E-4,0.0210916456899636
Estrone,18,16,64,196,3.42806037854362,9.04636897613962E-4,0.0210916456899636
Arotinoid acid,12,7,70,205,4.98642899770677,9.65784360575672E-4,0.0224436346756648
Foretinib,12,7,70,205,4.98642899770677,9.65784360575672E-4,0.0224436346756648
Glutamic Acid,33,45,49,167,2.49070974377592,9.67074473710913E-4,0.0224436346756648
Cladribine,23,25,59,187,2.90366941918684,9.79803880813927E-4,0.0227042332883882
Pentobarbital,41,63,41,149,2.35768669333929,9.91327282108585E-4,0.0229361318594651
Tioguanine,14,10,68,202,4.13427527619399,0.00106642592045587,0.0246360036078466
Nimodipine,27,33,55,179,2.65272073668903,0.00109601825850368,0.0252810330427569
Dronedarone,20,20,62,192,3.08285042552602,0.0011687518676306,0.0269176917129059
Hymenialdisine,11,6,71,206,5.28275246409412,0.00122328601357118,0.0281308583053547
Nicorandil,17,15,65,197,3.41773455967127,0.00123922731852861,0.0284542033402797
Tamibarotene,22,24,60,188,2.86036013577208,0.00136329939414689,0.0312556239253789
Valdecoxib,15,12,67,200,3.71126804111642,0.00138521381200469,0.0317099984156531
Betaxolol,13,9,69,203,4.22414346538933,0.00141258471373948,0.0322632657982278
Pentoxifylline,40,62,42,150,2.29716595803521,0.00141364703915897,0.0322632657982278
Sulpiride,18,17,64,195,3.21096840479244,0.00143741160034069,0.032756231563271
Levodopa,30,40,52,172,2.47237324347054,0.00145902793370756,0.0331489856848657
Ruboxistaurin,30,40,52,172,2.47237324347054,0.00145902793370756,0.0331489856848657
Imiquimod,26,32,56,180,2.60195229530397,0.00153104361277726,0.0347330238601146
CF-102,16,14,66,198,3.41150660504418,0.00169037363255657,0.0382901540655537
Pseudoephedrine,20,21,62,191,2.92148590398352,0.0017636895862793,0.0398316424175168
Brefeldin A,20,21,62,191,2.92148590398352,0.0017636895862793,0.0398316424175168
Fedratinib,9,4,73,208,6.36240283209146,0.00183823162963489,0.041330060105949
5-phenyl-1H-indazol-3-amine,9,4,73,208,6.36240283209146,0.00183823162963489,0.041330060105949
Aleglitazar,9,4,73,208,6.36240283209146,0.00183823162963489,0.041330060105949
Phenformin,12,8,70,204,4.34473746729321,0.00185666169119673,0.0416824988300382
Dextromethorphan,14,11,68,201,3.74167655318634,0.00186493287062074,0.0417443184044339
Sincalide,14,11,68,201,3.74167655318634,0.00186493287062074,0.0417443184044339
Pimagedine,28,37,54,175,2.44410692900754,0.00207998393203335,0.046489211252695
Nortriptyline,25,31,57,181,2.55172148828409,0.00212542201470876,0.0474270777447554
Rosuvastatin,26,33,56,179,2.50950157967403,0.00212821389240244,0.0474270777447554
Adapalene,8,3,74,209,7.47182575799606,0.00213640539617125,0.0475396106022953
Imipramine,34,50,48,162,2.28794953036428,0.00218133330552174,0.0484680765397046
Propafenone,18,18,64,194,3.01790401629196,0.00221737456604425,0.0491966525750769
Beta carotene,7,2,75,210,9.7111400313418,0.00232409648291965,0.051488983298822
N5-Iminoethyl-L-Ornithine,11,7,71,205,4.50882161474304,0.00241866065958704,0.0534275470899346
"6-{[6-(1-methyl-1H-pyrazol-4-yl)[1,2,4]triazolo[4,3-b]pyridazin-3-yl]sulfanyl}quinoline",11,7,71,205,4.50882161474304,0.00241866065958704,0.0534275470899346
Tivantinib,13,10,69,202,3.78503007208295,0.00249853077672982,0.0551114013550729
Lysergic Acid Diethylamide,16,15,66,197,3.16909398263353,0.00269007015147686,0.0591637964147995
Sumatriptan,16,15,66,197,3.16909398263353,0.00269007015147686,0.0591637964147995
Tibolone,21,24,61,188,2.68626967276536,0.00273573323992954,0.0600807564315941
Clomipramine,22,26,60,186,2.61347323405647,0.00283451005071879,0.0620698678065802
Fenfluramine,22,26,60,186,2.61347323405647,0.00283451005071879,0.0620698678065802
Sevoflurane,34,51,48,161,2.22948333723636,0.00285203440252731,0.0623633637320254
Sucrose,26,34,56,178,2.42245920605201,0.00291753996538383,0.0636118769174462
Phosphorylcolamine,26,34,56,178,2.42245920605201,0.00291753996538383,0.0636118769174462
Azelastine,25,32,57,180,2.45859345986629,0.00293780771977084,0.0638697174114973
Fasudil,25,32,57,180,2.45859345986629,0.00293780771977084,0.0638697174114973
Omapatrilat,10,6,72,206,4.73769196794887,0.00311693914970251,0.0675699764864331
"6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid",10,6,72,206,4.73769196794887,0.00311693914970251,0.0675699764864331
Amuvatinib,12,9,70,203,3.8453164623011,0.00333061931850165,0.0720989080914359
Verapamil,35,54,47,158,2.17267494288825,0.00346557028128934,0.0749130600053691
Sildenafil,34,52,48,160,2.173258628523,0.00369658211254949,0.0797927083437725
Adenosine 5'-[γ-thio]triphosphate,20,23,62,189,2.6408667291562,0.00375317281795251,0.0808988441710765
Myristic acid,28,39,54,173,2.29289921479759,0.00375975170042051,0.0809253722794274
Manidipine,21,25,61,187,2.56565315367016,0.00388857767038698,0.0835793492464316
P-Cresol,23,29,59,183,2.45147740738965,0.00402297503814655,0.0863453764761461
Amlodipine,36,57,46,155,2.12230879381937,0.00414618711248911,0.0888638372936456
Teniposide,13,11,69,201,3.42551899671395,0.0041910183341445,0.0896976393453913
Labetalol,11,8,71,204,3.92853690936389,0.00441636557072767,0.0943870960003492
Choline,30,44,52,168,2.19633833094914,0.00458523848954758,0.0978580507408161
"1,10-Phenanthroline",29,42,53,170,2.20817560765311,0.00478466416434168,0.101970365946
Muscimol,18,20,64,192,2.68972939821463,0.00487244176920789,0.103695025650852
Firategrast,8,4,74,208,5.58212183219203,0.00493923880161303,0.104821739042324
Azelnidipine,8,4,74,208,5.58212183219203,0.00493923880161303,0.104821739042324
Cefalotin,14,13,68,199,3.13713116055561,0.00496322889008015,0.105183340375794
Piperine,19,22,63,190,2.59492332340652,0.00512513062144381,0.108307297903465
"8-cyclopentyl-1,3-dipropylxanthine",19,22,63,190,2.59492332340652,0.00512513062144381,0.108307297903465
Diazepam,27,38,55,174,2.24101874120699,0.00513211063564023,0.108307297903465
Naproxen,36,58,46,154,2.07246359685074,0.00527219112096452,0.111108572444994
L-Isoleucine,12,10,70,202,3.44550723455939,0.00563226084421626,0.118531760830167
Rebastinib,4,0,78,212,Inf,0.00573489087363953,0.11985811925118
6-MORPHOLIN-4-YL-9H-PURINE,4,0,78,212,Inf,0.00573489087363953,0.11985811925118
Rabusertib,4,0,78,212,Inf,0.00573489087363953,0.11985811925118
AZD-7762,4,0,78,212,Inf,0.00573489087363953,0.11985811925118
"N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE",4,0,78,212,Inf,0.00573489087363953,0.11985811925118
Marimastat,10,7,72,205,4.04414192742178,0.00582215791560439,0.121179857209428
Amlexanox,10,7,72,205,4.04414192742178,0.00582215791560439,0.121179857209428
Motesanib,10,7,72,205,4.04414192742178,0.00582215791560439,0.121179857209428
Telmisartan,30,45,52,167,2.13500237980684,0.00594971016888265,0.123664571639762
Methylphenidate,16,17,66,195,2.76948480584787,0.00618394986099705,0.128356923113883
Phentolamine,17,19,65,193,2.64653715747025,0.00662811250326986,0.137387707817617
Idarubicin,13,12,69,200,3.12575505537035,0.0067109442529619,0.138158356609027
Coenzyme M,13,12,69,200,3.12575505537035,0.0067109442529619,0.138158356609027
IC261,13,12,69,200,3.12575505537035,0.0067109442529619,0.138158356609027
3-Deaza-Adenosine,13,12,69,200,3.12575505537035,0.0067109442529619,0.138158356609027
Mapracorat,13,12,69,200,3.12575505537035,0.0067109442529619,0.138158356609027
Terameprocol,6,2,76,210,8.2189730093656,0.00689676658654491,0.140644414454564
Troxerutin,6,2,76,210,8.2189730093656,0.00689676658654491,0.140644414454564
"(3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE",6,2,76,210,8.2189730093656,0.00689676658654491,0.140644414454564
Naphthalene Trisulfonate,6,2,76,210,8.2189730093656,0.00689676658654491,0.140644414454564
CP-547632,6,2,76,210,8.2189730093656,0.00689676658654491,0.140644414454564
[(2-AMINO-ALPHA-METHOXYIMINO-4-THIAZOLYLACETYL)AMINO]METHYLBORONIC ACID,6,2,76,210,8.2189730093656,0.00689676658654491,0.140644414454564
TAK-593,6,2,76,210,8.2189730093656,0.00689676658654491,0.140644414454564
Lamotrigine,18,21,64,191,2.54870528293635,0.00696764610958293,0.14170788477558
Acamprosate,18,21,64,191,2.54870528293635,0.00696764610958293,0.14170788477558
Kinetin,5,1,77,211,13.5652825278168,0.00720005593015271,0.146042046165089
Voclosporin,5,1,77,211,13.5652825278168,0.00720005593015271,0.146042046165089
Inosine,20,25,62,187,2.40474011942779,0.00736570522676665,0.149201984380242
Ozone,23,31,59,181,2.26901702234147,0.00739751647480174,0.149646033416007
Adenosine monophosphate,22,29,60,183,2.30640946869893,0.00745024155216471,0.150511402475106
SU9516,11,9,71,203,3.47688345350596,0.00754489253459882,0.152220330820598
Calcipotriol,9,6,73,206,4.20790307241469,0.00762409301823425,0.153323884296021
Esreboxetine,14,14,68,198,2.89943084541014,0.00762998919171695,0.153323884296021
Deoxythymidine,14,14,68,198,2.89943084541014,0.00762998919171695,0.153323884296021
Quetiapine,15,16,67,196,2.73179142752386,0.00838516963006473,0.168275687431981
"N,N-dimethylarginine",12,11,70,201,3.11836828635763,0.00905087546329234,0.180915416463735
6-Nitroindazole,12,11,70,201,3.11836828635763,0.00905087546329234,0.180915416463735
S-Ethylisothiourea,12,11,70,201,3.11836828635763,0.00905087546329234,0.180915416463735
Cycloserine,17,20,65,192,2.50180482458193,0.00943269218777317,0.188298700776014
Prostaglandin D2,18,22,64,190,2.42066620422574,0.00974967411875471,0.194369980178788
Stearic acid,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
Digoxin,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
Tolazamide,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
OSI-930,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
Se-Ethyl-Isoselenourea,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
Tilarginine,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
7-Nitroindazole-2-Carboxamidine,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
S-Isopropyl-Isothiourea,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
2-Aminothiazoline,8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
"1,2,5,8-tetrahydroxyanthracene-9,10-dione",8,5,74,207,4.44822991540503,0.00990085027677807,0.194564066382566
Baclofen,22,30,60,182,2.21772252086662,0.00996357032911141,0.195542642215971
Carbocisteine,20,26,62,186,2.30033058581783,0.0100404187316741,0.196795603322248
Nitroaspirin,13,13,69,199,2.87195420677815,0.0103139266933642,0.201373910781635
Apomine,13,13,69,199,2.87195420677815,0.0103139266933642,0.201373910781635
Dienogest,13,13,69,199,2.87195420677815,0.0103139266933642,0.201373910781635
Chlorambucil,14,15,68,197,2.69335984773794,0.0113353824529385,0.220463880433841
N-(3-(Aminomethyl)Benzyl)Acetamidine,14,15,68,197,2.69335984773794,0.0113353824529385,0.220463880433841
3-Bromo-7-Nitroindazole,14,15,68,197,2.69335984773794,0.0113353824529385,0.220463880433841
Permethrin,15,17,67,195,2.55859981168017,0.0121301019644526,0.235315597916745
3-Methyladenine,15,17,67,195,2.55859981168017,0.0121301019644526,0.235315597916745
Veliparib,7,4,75,208,4.82196043525562,0.0127124301127049,0.245041582312232
"4-Methyl-1,2-Benzenediol",7,4,75,208,4.82196043525562,0.0127124301127049,0.245041582312232
Mebendazole,7,4,75,208,4.82196043525562,0.0127124301127049,0.245041582312232
Empagliflozin,7,4,75,208,4.82196043525562,0.0127124301127049,0.245041582312232
Fostamatinib,7,4,75,208,4.82196043525562,0.0127124301127049,0.245041582312232
L-2-Amino-4-(Guanidinooxy)Butyric Acid,9,7,73,205,3.59184970067907,0.0134190051349179,0.257350005828863
L-Homoarginine,9,7,73,205,3.59184970067907,0.0134190051349179,0.257350005828863
Malonaldehyde,9,7,73,205,3.59184970067907,0.0134190051349179,0.257350005828863
Imidapril,9,7,73,205,3.59184970067907,0.0134190051349179,0.257350005828863
Paroxetine,19,25,63,187,2.24888729972083,0.013473675325804,0.258071385401673
"6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE",13,14,69,198,2.65435148328217,0.0152824317964137,0.29197667007013
Crocin,13,14,69,198,2.65435148328217,0.0152824317964137,0.29197667007013
Allylestrenol,6,3,76,209,5.46208437187672,0.0160421067937954,0.304950396218178
Quinestrol,6,3,76,209,5.46208437187672,0.0160421067937954,0.304950396218178
TAK-733,6,3,76,209,5.46208437187672,0.0160421067937954,0.304950396218178
Prinomastat,6,3,76,209,5.46208437187672,0.0160421067937954,0.304950396218178
Xanthine,14,16,68,196,2.51297561245755,0.0163280503070326,0.308004288387823
8-Bromo-Adenosine-5'-Monophosphate,14,16,68,196,2.51297561245755,0.0163280503070326,0.308004288387823
PF-03758309,14,16,68,196,2.51297561245755,0.0163280503070326,0.308004288387823
Ondansetron,14,16,68,196,2.51297561245755,0.0163280503070326,0.308004288387823
N-Omega-Hydroxy-L-Arginine,14,16,68,196,2.51297561245755,0.0163280503070326,0.308004288387823
Fenoterol,10,9,72,203,3.1182333139971,0.0163656005021799,0.308004288387823
1-Methoxy-2-[2-(2-Methoxy-Ethoxy]-Ethane,10,9,72,203,3.1182333139971,0.0163656005021799,0.308004288387823
S-Ethyl-N-Phenyl-Isothiourea,10,9,72,203,3.1182333139971,0.0163656005021799,0.308004288387823
Enoxolone,22,32,60,180,2.0569349827219,0.0170781878634437,0.31877247130612
"(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid",15,18,67,194,2.40471861545022,0.0170852287173324,0.31877247130612
Androstenediol,15,18,67,194,2.40471861545022,0.0170852287173324,0.31877247130612
Metenkefalin,15,18,67,194,2.40471861545022,0.0170852287173324,0.31877247130612
(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL,15,18,67,194,2.40471861545022,0.0170852287173324,0.31877247130612
"1,3,5-Trichloro-Benzene",15,18,67,194,2.40471861545022,0.0170852287173324,0.31877247130612
2-Methoxy-4-Vinyl-Phenol,15,18,67,194,2.40471861545022,0.0170852287173324,0.31877247130612
Reserpine,21,30,61,182,2.08276841305501,0.017462354548854,0.325407560455613
Epicatechin,16,20,66,192,2.31972224863181,0.0175914694517829,0.327410376660391
Fentanyl,20,28,62,184,2.11382896598031,0.0177549286288331,0.329234099506207
Ibudilast,20,28,62,184,2.11382896598031,0.0177549286288331,0.329234099506207
Risedronate,8,6,74,206,3.69203921376692,0.0178200059586696,0.329234099506207
S-Hexylglutathione,8,6,74,206,3.69203921376692,0.0178200059586696,0.329234099506207
Sapropterin,8,6,74,206,3.69203921376692,0.0178200059586696,0.329234099506207
Saxagliptin,8,6,74,206,3.69203921376692,0.0178200059586696,0.329234099506207
Nebivolol,17,22,65,190,2.25171495126159,0.0178817559917183,0.329972067951733
Probucol,19,26,63,186,2.15124322188143,0.0179371919366389,0.330417987772663
Sodium Chloride,31,52,51,160,1.86607973606047,0.0179495941350347,0.330417987772663
Carprofen,11,11,71,201,2.81949262085353,0.018728925300395,0.344345085279446
Cyclandelate,5,2,77,210,6.76444731848877,0.0196349190180724,0.358822480564999
Lercanidipine,5,2,77,210,6.76444731848877,0.0196349190180724,0.358822480564999
Etonogestrel,5,2,77,210,6.76444731848877,0.0196349190180724,0.358822480564999
Ethynodiol diacetate,5,2,77,210,6.76444731848877,0.0196349190180724,0.358822480564999
U-Pi-a-Pi,5,2,77,210,6.76444731848877,0.0196349190180724,0.358822480564999
Ketorolac,12,13,70,199,2.61425452981651,0.0205566910596509,0.375214441164606
2-Methyl-2-Propanol,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
2-(Oxalyl-Amino)-Benzoic Acid,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
Compound 9,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
Novo Nordisk a/S Compound,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
PNU177836,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
PARA-(BENZOYL)-PHENYLALANINE,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",3,0,79,212,Inf,0.0211247246104949,0.380533273000537
6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
L-Methionine,3,0,79,212,Inf,0.0211247246104949,0.380533273000537
Trifluridine,13,15,69,197,2.46568206371616,0.0219145487204843,0.393427386993953
Mycophenolate mofetil,13,15,69,197,2.46568206371616,0.0219145487204843,0.393427386993953
Beta-D-Glucose,22,33,60,179,1.98383127039608,0.0219185235577647,0.393427386993953
Pindolol,9,8,73,204,3.12930654899099,0.0219654582566457,0.393802698824238
"9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE",4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Chlorotrianisene,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Estramustine,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Diethylstilbestrol,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Phenyl salicylate,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Mestranol,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
RALOXIFENE CORE,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Propyl Gallate,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Fulvestrant,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Triflusal,4,1,78,211,10.721631197232,0.0225045028075923,0.398742399856571
Pyruvic acid,14,17,68,195,2.35376214695249,0.0228692461586534,0.404731122007517
"(9Z,11E,13S)-13-hydroxyoctadeca-9,11-dienoic acid",15,19,67,193,2.26699677544384,0.0234822284091927,0.414609599082488
Ampicillin,15,19,67,193,2.26699677544384,0.0234822284091927,0.414609599082488
Gliquidone,7,5,75,207,3.84286906018555,0.0235948979482335,0.414663508901505
Pyroxamide,7,5,75,207,3.84286906018555,0.0235948979482335,0.414663508901505
Tacedinaline,7,5,75,207,3.84286906018555,0.0235948979482335,0.414663508901505
Resminostat,7,5,75,207,3.84286906018555,0.0235948979482335,0.414663508901505
Nitrous oxide,17,23,65,189,2.14294139466706,0.0238924252021698,0.419405224178856
BQ-123,10,10,72,202,2.79411904960354,0.025186308469761,0.441094499551122
Ketotifen,10,10,72,202,2.79411904960354,0.025186308469761,0.441094499551122
