drug.name,k,l,m,n,OR,pvalue,adj.pvalue
DPI59,4,13,65,1480,6.98554706123553,0.00536994399125688,0.13564292871684
Tocotrienol,6,32,63,1461,4.34047743694824,0.00537432780838176,0.13564292871684
Ganciclovir,6,32,63,1461,4.34047743694824,0.00537432780838176,0.13564292871684
Cordycepin,6,32,63,1461,4.34047743694824,0.00537432780838176,0.13564292871684
Tolazoline,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Maprotiline,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Cediranib,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Cinchocaine,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Merimepodib,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Mubritinib,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
BMS-599626,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Neratinib,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Digoxin,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Quinidine,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Calcium gluconate,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Dexrazoxane,5,22,64,1471,5.21226778658624,0.00549771881105213,0.136023068385155
Sofinicline,3,6,66,1487,11.212697030313,0.00572519118293799,0.140497617326842
Bradanicline,3,6,66,1487,11.212697030313,0.00572519118293799,0.140497617326842
Imidacloprid,3,6,66,1487,11.212697030313,0.00572519118293799,0.140497617326842
Boceprevir,3,6,66,1487,11.212697030313,0.00572519118293799,0.140497617326842
Phenacemide,3,6,66,1487,11.212697030313,0.00572519118293799,0.140497617326842
Zonisamide,7,44,62,1449,3.71301612666067,0.00591137378601045,0.144830704144129
Dipyridamole,6,33,63,1460,4.20634949205215,0.00613318767351785,0.149535778353884
Indirubin-5-Sulphonate,6,33,63,1460,4.20634949205215,0.00613318767351785,0.149535778353884
AEE-788,6,33,63,1460,4.20634949205215,0.00613318767351785,0.149535778353884
Eplerenone,5,23,64,1470,4.98220234114395,0.00646650386545777,0.15664859116973
Acepromazine,5,23,64,1470,4.98220234114395,0.00646650386545777,0.15664859116973
Triciribine,5,23,64,1470,4.98220234114395,0.00646650386545777,0.15664859116973
Norethisterone,5,23,64,1470,4.98220234114395,0.00646650386545777,0.15664859116973
Amoxapine,7,45,62,1448,3.62747271565739,0.00659387580466849,0.15922215948564
Apomorphine,7,45,62,1448,3.62747271565739,0.00659387580466849,0.15922215948564
Ibandronate,4,14,65,1479,6.48437369152123,0.00667675578393013,0.160196559317932
Primaquine,4,14,65,1479,6.48437369152123,0.00667675578393013,0.160196559317932
Bivalirudin,4,14,65,1479,6.48437369152123,0.00667675578393013,0.160196559317932
Ifosfamide,4,14,65,1479,6.48437369152123,0.00667675578393013,0.160196559317932
Estrone sulfate,6,34,63,1459,4.08012273657556,0.00696763749625257,0.166117660412376
Fluspirilene,6,34,63,1459,4.08012273657556,0.00696763749625257,0.166117660412376
Amantadine,6,34,63,1459,4.08012273657556,0.00696763749625257,0.166117660412376
Bosentan,6,34,63,1459,4.08012273657556,0.00696763749625257,0.166117660412376
Promethazine,7,46,62,1447,3.54645969653206,0.00733372135602001,0.174569364734126
Galantamine,5,24,64,1469,4.77230996939831,0.00754959797778218,0.178299647076969
Digitoxin,5,24,64,1469,4.77230996939831,0.00754959797778218,0.178299647076969
Phenol,5,24,64,1469,4.77230996939831,0.00754959797778218,0.178299647076969
Albendazole,5,24,64,1469,4.77230996939831,0.00754959797778218,0.178299647076969
Codeine,5,24,64,1469,4.77230996939831,0.00754959797778218,0.178299647076969
Iloperidone,6,35,63,1458,3.96112842825982,0.00788181980627319,0.185564059321441
Valsartan,6,35,63,1458,3.96112842825982,0.00788181980627319,0.185564059321441
Alprenolol,3,7,66,1486,9.61152079204516,0.00792185339343262,0.185636411451592
Prinomastat,3,7,66,1486,9.61152079204516,0.00792185339343262,0.185636411451592
Galunisertib,3,7,66,1486,9.61152079204516,0.00792185339343262,0.185636411451592
Quinacrine,7,47,62,1446,3.46887620019104,0.00813373679781883,0.190181329438262
"5,6-Cyclic-Tetrahydropteridine",4,15,65,1478,6.04772882537329,0.00817891224094857,0.190181329438262
Phosphoramidon,4,15,65,1478,6.04772882537329,0.00817891224094857,0.190181329438262
N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE,4,15,65,1478,6.04772882537329,0.00817891224094857,0.190181329438262
Flunisolide,4,15,65,1478,6.04772882537329,0.00817891224094857,0.190181329438262
Midomafetamine,8,60,61,1433,3.12855997452232,0.00847430352383727,0.19674633670192
Tubocurarine,5,25,64,1468,4.57874382049997,0.00875353515401528,0.20136756420687
Thioproperazine,5,25,64,1468,4.57874382049997,0.00875353515401528,0.20136756420687
Modafinil,5,25,64,1468,4.57874382049997,0.00875353515401528,0.20136756420687
Succinic acid,5,25,64,1468,4.57874382049997,0.00875353515401528,0.20136756420687
Erythromycin,5,25,64,1468,4.57874382049997,0.00875353515401528,0.20136756420687
S-Hydroxycysteine,5,25,64,1468,4.57874382049997,0.00875353515401528,0.20136756420687
Paliperidone,6,36,63,1457,3.84876778379072,0.00887984723940218,0.203033366910218
Zotepine,6,36,63,1457,3.84876778379072,0.00887984723940218,0.203033366910218
Glutathione disulfide,6,36,63,1457,3.84876778379072,0.00887984723940218,0.203033366910218
Loratadine,6,36,63,1457,3.84876778379072,0.00887984723940218,0.203033366910218
Chlorpromazine,10,89,59,1404,2.67122427179909,0.00969289101769114,0.221287422757174
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",4,16,65,1477,5.66704080249419,0.00988757870344011,0.224121832352305
Zinc oxide,4,16,65,1477,5.66704080249419,0.00988757870344011,0.224121832352305
Triamterene,4,16,65,1477,5.66704080249419,0.00988757870344011,0.224121832352305
Mevastatin,7,49,62,1444,3.32292078103006,0.00992558682097464,0.224121832352305
Fluphenazine,7,49,62,1444,3.32292078103006,0.00992558682097464,0.224121832352305
Menadione,6,37,63,1456,3.7425026348349,0.0099657876864665,0.224121832352305
Cimetidine,6,37,63,1456,3.7425026348349,0.0099657876864665,0.224121832352305
Pyrimethamine,6,37,63,1456,3.7425026348349,0.0099657876864665,0.224121832352305
7-Hydroxystaurosporine,6,37,63,1456,3.7425026348349,0.0099657876864665,0.224121832352305
Afatinib,6,37,63,1456,3.7425026348349,0.0099657876864665,0.224121832352305
Flupentixol,5,26,64,1467,4.40001840967491,0.010084660712393,0.224450180653159
4-Methoxyamphetamine,5,26,64,1467,4.40001840967491,0.010084660712393,0.224450180653159
Clopidogrel,5,26,64,1467,4.40001840967491,0.010084660712393,0.224450180653159
VTP-194204,5,26,64,1467,4.40001840967491,0.010084660712393,0.224450180653159
Pelitinib,5,26,64,1467,4.40001840967491,0.010084660712393,0.224450180653159
Rifabutin,5,26,64,1467,4.40001840967491,0.010084660712393,0.224450180653159
Roflumilast,5,26,64,1467,4.40001840967491,0.010084660712393,0.224450180653159
Penbutolol,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
Sotagliflozin,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
1-deoxymannojirimycin,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
5-phenyl-1H-indazol-3-amine,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
Fedratinib,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
Fencamfamine,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
Vanoxerine,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
SB-705498,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
Saccharin,3,8,66,1485,8.40870837926928,0.0105509127078616,0.231746535726939
Barium sulfate,2,2,67,1491,22.0983536356795,0.0108951590840349,0.237576163634614
Alfacalcidol,2,2,67,1491,22.0983536356795,0.0108951590840349,0.237576163634614
Inecalcitol,2,2,67,1491,22.0983536356795,0.0108951590840349,0.237576163634614
Ergocalciferol,2,2,67,1491,22.0983536356795,0.0108951590840349,0.237576163634614
Dihydrotachysterol,2,2,67,1491,22.0983536356795,0.0108951590840349,0.237576163634614
Bumetanide,7,50,62,1443,3.25431510664479,0.0109230555560392,0.237840267489286
Ethylmercurithiosalicylic acid,6,38,63,1455,3.64103883622002,0.0111436498449121,0.24194426010745
N-Ethylmaleimide,6,38,63,1455,3.64103883622002,0.0111436498449121,0.24194426010745
Finasteride,5,27,64,1466,4.23451425864179,0.0115491016979108,0.24859703212124
Methylphenobarbital,5,27,64,1466,4.23451425864179,0.0115491016979108,0.24859703212124
6-O-Phosphoryl Inosine Monophosphate,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Phenylpropanolamine,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Sodium fluoride,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
WP 1066,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Succinylcholine,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Tranylcypromine,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Saxagliptin,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
2-(1H-INDOL-3-YL)ETHANAMINE,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Metergoline,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Flubendazole,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
"[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala",4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Mitoglitazone,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Oxycodone,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
3-Methylthiofentanyl,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
3-Methylfentanyl,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Carfentanil,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Dextropropoxyphene,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Nalbuphine,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Hydromorphone,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Etonitazene,4,17,65,1476,5.3308974526897,0.0118130386600282,0.24859703212124
Clomipramine,7,51,62,1442,3.18840349844599,0.0119919474969916,0.252010072509537
"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",6,39,63,1454,3.54559954155218,0.0124173692358735,0.260586844863472
"(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid",5,28,64,1465,4.08084745786467,0.0131527397817719,0.273354078444476
Pipamperone,5,28,64,1465,4.08084745786467,0.0131527397817719,0.273354078444476
Gallium nitrate,5,28,64,1465,4.08084745786467,0.0131527397817719,0.273354078444476
Griseofulvin,5,28,64,1465,4.08084745786467,0.0131527397817719,0.273354078444476
Brefeldin A,5,28,64,1465,4.08084745786467,0.0131527397817719,0.273354078444476
Oxalic Acid,5,28,64,1465,4.08084745786467,0.0131527397817719,0.273354078444476
Quinidine barbiturate,5,28,64,1465,4.08084745786467,0.0131527397817719,0.273354078444476
FR117016,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Pentostatin,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol",3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
1-Deaza-Adenosine,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
"6-Hydroxy-1,6-Dihydro Purine Nucleoside",3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Bevantolol,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Nilvadipine,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Varenicline,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Thiorphan,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Phenmetrazine,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Diethylpropion,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
Diphenylpyraline,3,9,66,1484,7.46955218140543,0.0136274714800656,0.278608992953025
"1,2-Dihydroxybenzene",4,18,65,1475,5.0327684566439,0.0139646558211214,0.283197072209396
Kinetin,4,18,65,1475,5.0327684566439,0.0139646558211214,0.283197072209396
Axitinib,4,18,65,1475,5.0327684566439,0.0139646558211214,0.283197072209396
Trametinib,4,18,65,1475,5.0327684566439,0.0139646558211214,0.283197072209396
AZD-8055,4,18,65,1475,5.0327684566439,0.0139646558211214,0.283197072209396
Rofecoxib,4,18,65,1475,5.0327684566439,0.0139646558211214,0.283197072209396
Methamphetamine,7,53,62,1440,3.06402404256002,0.0143550176260425,0.290722156256751
"(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid",5,29,64,1464,3.93780936006287,0.0149011866630841,0.300974266085398
Amsacrine,5,29,64,1464,3.93780936006287,0.0149011866630841,0.300974266085398
Malathion,6,41,63,1452,3.36838349963946,0.0152676757198792,0.307141461132532
Minaprine,6,41,63,1452,3.36838349963946,0.0152676757198792,0.307141461132532
Ribavirin,6,41,63,1452,3.36838349963946,0.0152676757198792,0.307141461132532
Olmesartan,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
Salmeterol,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
Blonanserin,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
Thiothixene,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
Dimethyltryptamine,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
MMDA,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
Semapimod,4,19,65,1474,4.76446729538681,0.0163508477854918,0.325455587970366
Gabapentin,5,30,64,1463,3.80434299687466,0.0167997619677131,0.331327212182915
Cabergoline,5,30,64,1463,3.80434299687466,0.0167997619677131,0.331327212182915
Streptozocin,5,30,64,1463,3.80434299687466,0.0167997619677131,0.331327212182915
Omeprazole,5,30,64,1463,3.80434299687466,0.0167997619677131,0.331327212182915
N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE,5,30,64,1463,3.80434299687466,0.0167997619677131,0.331327212182915
Masoprocol,5,30,64,1463,3.80434299687466,0.0167997619677131,0.331327212182915
Thiopental,5,30,64,1463,3.80434299687466,0.0167997619677131,0.331327212182915
Loxapine,6,42,63,1451,3.28605074554563,0.0168516497165898,0.331482793486706
Carbon dioxide,6,42,63,1451,3.28605074554563,0.0168516497165898,0.331482793486706
Azacitidine,7,55,62,1438,2.94867887008159,0.0170364387873469,0.332383283948281
Phosphomethylphosphonic Acid Adenosyl Ester,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Arundic acid,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Abiraterone,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Flurazepam,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Ethanolamine,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Zolpidem,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Emedastine,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Desloratadine,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Arbutin,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Levetiracetam,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Citric Acid,3,10,66,1483,6.72194060401432,0.0171621397778341,0.332383283948281
Cilnidipine,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Galeterone,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Orteronel,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Benserazide,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Carbidopa,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Biguanide,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Gliclazide,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Doconexent,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Uridine-5'-Diphosphate,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
3-AMINO-AZACYCLOTRIDECAN-2-ONE,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
2-Thiomethyl-3-Phenylpropanoic Acid,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
1-Hydroxyamine-2-Isobutylmalonic Acid,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Glycinamid,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Nisoxetine,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
CD564,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Dodecyl-Alpha-D-Maltoside,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
L-Methionine,2,3,67,1490,14.7405641954389,0.0176420264032272,0.33395099096413
Quetiapine,6,43,63,1450,3.20754181597144,0.0185462308496258,0.350187069935013
Fluconazole,6,43,63,1450,3.20754181597144,0.0185462308496258,0.350187069935013
Isopropyl Alcohol,5,31,64,1462,3.67869295120575,0.0188534736197724,0.35465509071052
AZD-5363,5,31,64,1462,3.67869295120575,0.0188534736197724,0.35465509071052
Oxamic Acid,5,31,64,1462,3.67869295120575,0.0188534736197724,0.35465509071052
Levonorgestrel,4,20,65,1473,4.52316386863946,0.018979070006937,0.354802950325216
Bendamustine,4,20,65,1473,4.52316386863946,0.018979070006937,0.354802950325216
(S)-Wiskostatin,4,20,65,1473,4.52316386863946,0.018979070006937,0.354802950325216
Tioguanine,4,20,65,1473,4.52316386863946,0.018979070006937,0.354802950325216
"N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine",4,20,65,1473,4.52316386863946,0.018979070006937,0.354802950325216
Dexmedetomidine,6,44,63,1449,3.13260785960423,0.0203547988587317,0.379579536297509
Palbociclib,6,44,63,1449,3.13260785960423,0.0203547988587317,0.379579536297509
Etacrynic acid,5,32,64,1461,3.56174386582594,0.0210670006444937,0.384162896708698
Bupropion,5,32,64,1461,3.56174386582594,0.0210670006444937,0.384162896708698
Parthenolide,5,32,64,1461,3.56174386582594,0.0210670006444937,0.384162896708698
Spermine,5,32,64,1461,3.56174386582594,0.0210670006444937,0.384162896708698
Dipivefrin,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Bethanidine,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Fenoterol,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Pindolol,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Teneligliptin,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
1-(1-phenylcyclopentyl)methylamine,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
(2s)-Pyrrolidin-2-Ylmethylamine,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
1-biphenyl-2-ylmethanamine,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Beta carotene,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
GSK-1521498,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Levallorphan,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Sodium sulfide,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Ohmefentanyl,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Ethylmorphine,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Methadyl Acetate,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Anileridine,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Alfentanil,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Olopatadine,3,11,66,1482,6.10761201742751,0.0211614865770992,0.384162896708698
Brimonidine,4,21,65,1472,4.30582673868492,0.0218558088753663,0.39344928711847
Silver nitrate,4,21,65,1472,4.30582673868492,0.0218558088753663,0.39344928711847
"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",4,21,65,1472,4.30582673868492,0.0218558088753663,0.39344928711847
Pipotiazine,4,21,65,1472,4.30582673868492,0.0218558088753663,0.39344928711847
Dacomitinib,4,21,65,1472,4.30582673868492,0.0218558088753663,0.39344928711847
Buprenorphine,4,21,65,1472,4.30582673868492,0.0218558088753663,0.39344928711847
Sibutramine,4,21,65,1472,4.30582673868492,0.0218558088753663,0.39344928711847
Propiomazine,5,33,64,1460,3.45171121129614,0.0234446783469348,0.419545941033699
Ritanserin,5,33,64,1460,3.45171121129614,0.0234446783469348,0.419545941033699
Ropinirole,5,33,64,1460,3.45171121129614,0.0234446783469348,0.419545941033699
Heroin,5,33,64,1460,3.45171121129614,0.0234446783469348,0.419545941033699
Dexfosfoserine,5,33,64,1460,3.45171121129614,0.0234446783469348,0.419545941033699
Valspodar,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Physostigmine,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Aluminum chloride,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Hydroxychloroquine,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Indinavir,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Midazolam,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Bardoxolone,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Epigallocatechin,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Tivantinib,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Purvalanol A,4,22,65,1471,4.10776072673393,0.0249865828257478,0.44189044173172
Betaxolol,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
"(5E)-5-[(2,2-DIFLUORO-1,3-BENZODIOXOL-5-YL)METHYLENE]-1,3-THIAZOLIDINE-2,4-DIONE",3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
Nisoldipine,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
Rocuronium,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
Trapidil,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
Sivelestat,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
Carbocisteine,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
PD-0325901,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
Alpha-Methyl-N-Acetyl-D-Glucosamine,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
Mazindol,3,12,66,1481,5.59604026291577,0.0256284572592241,0.446864586935486
K201,2,4,67,1489,11.0645593832422,0.0257127010223639,0.446864586935486
TAK-733,2,4,67,1489,11.0645593832422,0.0257127010223639,0.446864586935486
Alpha-Methylene Adenosine Monophosphate,2,4,67,1489,11.0645593832422,0.0257127010223639,0.446864586935486
Siponimod,2,4,67,1489,11.0645593832422,0.0257127010223639,0.446864586935486
Oxothiazolidinecarboxylic acid,2,4,67,1489,11.0645593832422,0.0257127010223639,0.446864586935486
Cladribine,5,34,64,1459,3.34806494450358,0.0259904857989079,0.449617885343118
Selegiline,5,34,64,1459,3.34806494450358,0.0259904857989079,0.449617885343118
Epirubicin,5,34,64,1459,3.34806494450358,0.0259904857989079,0.449617885343118
Paroxetine,5,34,64,1459,3.34806494450358,0.0259904857989079,0.449617885343118
Piribedil,4,23,65,1470,3.92696747306205,0.0283759504804775,0.486971156135994
Lipoic Acid,4,23,65,1470,3.92696747306205,0.0283759504804775,0.486971156135994
"3,4-Dihydroxycinnamic Acid",4,23,65,1470,3.92696747306205,0.0283759504804775,0.486971156135994
Phencyclidine,4,23,65,1470,3.92696747306205,0.0283759504804775,0.486971156135994
Prochlorperazine,4,23,65,1470,3.92696747306205,0.0283759504804775,0.486971156135994
Amisulpride,4,23,65,1470,3.92696747306205,0.0283759504804775,0.486971156135994
Pomalidomide,4,23,65,1470,3.92696747306205,0.0283759504804775,0.486971156135994
Oltipraz,5,35,64,1458,3.25033229760418,0.0287080355564301,0.49210971293519
Topiramate,6,48,63,1445,2.86402996736108,0.0287912783842673,0.492975814432745
Levonordefrin,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Guanadrel,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Trihexyphenidyl,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
MMI-175,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
"N~3~-(3-PYRIDIN-3-YLBENZYL)PYRIDINE-2,3-DIAMINE",3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
4-(4-FLUOROBENZYL)PIPERIDINE,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
"N~3~-BENZYLPYRIDINE-2,3-DIAMINE",3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
LY-2811376,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
"1,2,4-Triazole",3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Chlorambucil,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
AZD-7762,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
S-adenosyl-L-homocysteine,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Lenvatinib,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Fexofenadine,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Amuvatinib,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Octreotide,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Treprostinil,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Rhein,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Empagliflozin,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Cidofovir,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Cilengitide,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
