drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Sulfisoxazole,4,36,50,1436,3.18700626024544,0.0498107809306947,0.667469517467149
Methylthioinosine,4,36,50,1436,3.18700626024544,0.0498107809306947,0.667469517467149
Danazol,3,21,51,1451,4.05734460914112,0.0501318005937245,0.670622886656495
Clioquinol,2,9,52,1463,6.234349294659,0.0551021489732247,0.730865493952476
Elamipretide,2,9,52,1463,6.234349294659,0.0551021489732247,0.730865493952476
Licofelone,2,9,52,1463,6.234349294659,0.0551021489732247,0.730865493952476
Alisertib,2,9,52,1463,6.234349294659,0.0551021489732247,0.730865493952476
Gadolinium,2,9,52,1463,6.234349294659,0.0551021489732247,0.730865493952476
Leukotriene B4,3,22,51,1450,3.87076195727932,0.0555773580195906,0.733439233554978
"(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid",3,22,51,1450,3.87076195727932,0.0555773580195906,0.733439233554978
Pantoprazole,3,22,51,1450,3.87076195727932,0.0555773580195906,0.733439233554978
Androstenedione,4,38,50,1434,3.01535240982261,0.0579271730482696,0.761879524700959
Pentosan Polysulfate,4,38,50,1434,3.01535240982261,0.0579271730482696,0.761879524700959
Sodium Chloride,5,56,49,1416,2.57760917029658,0.0607186055782464,0.795918118889491
Sevoflurane,5,56,49,1416,2.57760917029658,0.0607186055782464,0.795918118889491
Serine,3,23,51,1449,3.70048441152347,0.061295327393273,0.799460575632564
Amifostine,3,23,51,1449,3.70048441152347,0.061295327393273,0.799460575632564
Vardenafil,3,23,51,1449,3.70048441152347,0.061295327393273,0.799460575632564
Camptothecin,6,75,48,1397,2.32657636735521,0.062222560101973,0.809064018474431
Trichloroethylene,4,39,50,1433,2.93611598469203,0.0622384036904542,0.809064018474431
L-Tyrosine,2,10,52,1462,5.60858507085724,0.0646523262362703,0.839049874634525
Epirubicin,4,40,50,1432,2.8608359520429,0.0667167199571563,0.864407808291481
2'-cyano-2'-deoxy-1-(beta-D-arabinofuranosyl)cytosine,3,24,51,1448,3.54369684998957,0.0672791823428319,0.870254471364402
Broxuridine,1,1,53,1471,27.5059460635802,0.0695434329544726,0.890709016208426
Afegostat,1,1,53,1471,27.5059460635802,0.0695434329544726,0.890709016208426
Sagopilone,1,1,53,1471,27.5059460635802,0.0695434329544726,0.890709016208426
Cefoxitin,1,1,53,1471,27.5059460635802,0.0695434329544726,0.890709016208426
Alpha-Methyl-N-Acetyl-D-Glucosamine,1,1,53,1471,27.5059460635802,0.0695434329544726,0.890709016208426
S-oxy-L-cysteine,1,1,53,1471,27.5059460635802,0.0695434329544726,0.890709016208426
Prednisone,3,25,51,1447,3.39989858377656,0.0735218719521167,0.938592360226314
Tacrine,3,25,51,1447,3.39989858377656,0.0735218719521167,0.938592360226314
Dilmapimod,2,11,52,1461,5.09704119537102,0.0747128708443447,0.947613400823864
4-[3-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL]PYRIDINE,2,11,52,1461,5.09704119537102,0.0747128708443447,0.947613400823864
3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,2,11,52,1461,5.09704119537102,0.0747128708443447,0.947613400823864
2-Chlorophenol,2,11,52,1461,5.09704119537102,0.0747128708443447,0.947613400823864
Diazepam,6,79,48,1393,2.20248514671321,0.0752618073652854,0.952271117930477
Amitriptyline,7,99,47,1373,2.06424135310339,0.0753234716310835,0.952271117930477
Dopamine,8,121,46,1351,1.94074192759341,0.079090580840071,0.998283766129655
Purvalanol A,5,61,49,1411,2.35831961645762,0.079880832186339,1
Amphetamine,9,143,45,1329,1.85770287715523,0.0808150827927004,1
Risperidone,5,62,49,1410,2.31889570622172,0.0840672919446968,1
Tacedinaline,2,12,52,1460,4.66961575119108,0.0852372112134325,1
Pyroxamide,2,12,52,1460,4.66961575119108,0.0852372112134325,1
Resminostat,2,12,52,1460,4.66961575119108,0.0852372112134325,1
Cabozantinib,2,12,52,1460,4.66961575119108,0.0852372112134325,1
4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE,2,12,52,1460,4.66961575119108,0.0852372112134325,1
Losmapimod,2,12,52,1460,4.66961575119108,0.0852372112134325,1
3-(Benzyloxy)Pyridin-2-Amine,2,12,52,1460,4.66961575119108,0.0852372112134325,1
Tioguanine,2,12,52,1460,4.66961575119108,0.0852372112134325,1
Bupropion,5,64,49,1408,2.2432213938934,0.0927880480707525,1
Naproxen,5,64,49,1408,2.2432213938934,0.0927880480707525,1
Sorbitol,3,28,51,1444,3.02993531892694,0.0937258860855823,1
2-deoxyglucose,2,13,52,1459,4.30835193570825,0.096181325842256,1
Risedronate,2,13,52,1459,4.30835193570825,0.096181325842256,1
Vinblastine,4,46,50,1426,2.47774771869153,0.0969909917871921,1
Paricalcitol,5,66,49,1406,2.1722017227451,0.101965297171649,1
Oxfenicine,1,2,53,1470,13.7882005540972,0.102512366432463,1
Freselestat,1,2,53,1470,13.7882005540972,0.102512366432463,1
Latamoxef,1,2,53,1470,13.7882005540972,0.102512366432463,1
Sodium hydroxide,1,2,53,1470,13.7882005540972,0.102512366432463,1
1-deoxymannojirimycin,1,2,53,1470,13.7882005540972,0.102512366432463,1
Firategrast,1,2,53,1470,13.7882005540972,0.102512366432463,1
LFA703,1,2,53,1470,13.7882005540972,0.102512366432463,1
Cellobiose,1,2,53,1470,13.7882005540972,0.102512366432463,1
2-Thiomethyl-3-Phenylpropanoic Acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
3-AMINO-AZACYCLOTRIDECAN-2-ONE,1,2,53,1470,13.7882005540972,0.102512366432463,1
METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,1,2,53,1470,13.7882005540972,0.102512366432463,1
1-Hydroxyamine-2-Isobutylmalonic Acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
Glycinamid,1,2,53,1470,13.7882005540972,0.102512366432463,1
Sonolisib,1,2,53,1470,13.7882005540972,0.102512366432463,1
"5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE",1,2,53,1470,13.7882005540972,0.102512366432463,1
Pictilisib,1,2,53,1470,13.7882005540972,0.102512366432463,1
Capric acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
3-(5-methoxy-1H-indol-3-yl)propanoic acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
Efatutazone,1,2,53,1470,13.7882005540972,0.102512366432463,1
"2,4-thiazolidinedione",1,2,53,1470,13.7882005540972,0.102512366432463,1
(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydro-4H-chromen-4-one",1,2,53,1470,13.7882005540972,0.102512366432463,1
D-Aspartic Acid,1,2,53,1470,13.7882005540972,0.102512366432463,1
Hesperetin,4,47,50,1425,2.42343460981763,0.102581723677205,1
Brivanib alaninate,2,14,52,1458,3.9986035505372,0.107503626525427,1
Triclosan,2,14,52,1458,3.9986035505372,0.107503626525427,1
Rofecoxib,2,14,52,1458,3.9986035505372,0.107503626525427,1
Lapachone,2,14,52,1458,3.9986035505372,0.107503626525427,1
Pyruvic acid,2,14,52,1458,3.9986035505372,0.107503626525427,1
Cupric Chloride,3,30,51,1442,2.82435189257464,0.108342052962056,1
Thymol,3,30,51,1442,2.82435189257464,0.108342052962056,1
3-SULFOOXY-1H-INDOLE,3,30,51,1442,2.82435189257464,0.108342052962056,1
Eugenol,3,31,51,1441,2.73149398697966,0.115967849238705,1
Levodopa,3,31,51,1441,2.73149398697966,0.115967849238705,1
"1D-myo-inositol 1,4,5-trisphosphate",3,31,51,1441,2.73149398697966,0.115967849238705,1
Nebivolol,2,15,52,1457,3.73032022865749,0.119164846407856,1
Neflamapimod,2,15,52,1457,3.73032022865749,0.119164846407856,1
Gliquidone,2,15,52,1457,3.73032022865749,0.119164846407856,1
Azithromycin,2,15,52,1457,3.73032022865749,0.119164846407856,1
Didanosine,2,15,52,1457,3.73032022865749,0.119164846407856,1
Cilengitide,2,15,52,1457,3.73032022865749,0.119164846407856,1
Thymectacin,2,15,52,1457,3.73032022865749,0.119164846407856,1
1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine,2,15,52,1457,3.73032022865749,0.119164846407856,1
"(3s,6s,9r,10r,11s,12s,13e,15e,18s,21s)-18-{(1e,3e,7s,8s)-9-[(2s,3r,4s,5s,6r,9s,11s)-9-Ethyl-4-Hydroxy-3,5,11-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-1,7-Dimethylnona-1,3-Dienyl}-10,12-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-",2,15,52,1457,3.73032022865749,0.119164846407856,1
APR-246,2,15,52,1457,3.73032022865749,0.119164846407856,1
Cidofovir,2,15,52,1457,3.73032022865749,0.119164846407856,1
Terfenadine,4,50,50,1422,2.27353595587144,0.120228953336346,1
Ellagic Acid,4,51,50,1421,2.22738800084154,0.126391548041005,1
Glutamic Acid,4,51,50,1421,2.22738800084154,0.126391548041005,1
Carmustine,2,16,52,1456,3.49482842502964,0.131127932692973,1
Tipifarnib,2,16,52,1456,3.49482842502964,0.131127932692973,1
Midazolam,2,16,52,1456,3.49482842502964,0.131127932692973,1
CHS-828,2,16,52,1456,3.49482842502964,0.131127932692973,1
Diphenylacetic Acid,1,3,53,1469,9.20089522803703,0.134333989684365,1
3-Amino-4-Oxybenzyl-2-Butanone,1,3,53,1469,9.20089522803703,0.134333989684365,1
2-Pyridinethiol,1,3,53,1469,9.20089522803703,0.134333989684365,1
Pyridoxine,1,3,53,1469,9.20089522803703,0.134333989684365,1
Ribostamycin,1,3,53,1469,9.20089522803703,0.134333989684365,1
1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID,1,3,53,1469,9.20089522803703,0.134333989684365,1
"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",1,3,53,1469,9.20089522803703,0.134333989684365,1
2-(Oxalyl-Amino)-Benzoic Acid,1,3,53,1469,9.20089522803703,0.134333989684365,1
3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,1,3,53,1469,9.20089522803703,0.134333989684365,1
Novo Nordisk a/S Compound,1,3,53,1469,9.20089522803703,0.134333989684365,1
6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid,1,3,53,1469,9.20089522803703,0.134333989684365,1
PARA-(BENZOYL)-PHENYLALANINE,1,3,53,1469,9.20089522803703,0.134333989684365,1
PNU177836,1,3,53,1469,9.20089522803703,0.134333989684365,1
Compound 9,1,3,53,1469,9.20089522803703,0.134333989684365,1
Quetiapine,4,53,50,1419,2.14036928162354,0.139114815262649,1
Sildenafil,4,53,50,1419,2.14036928162354,0.139114815262649,1
Topiramate,3,34,51,1438,2.48558429810052,0.140005962278168,1
3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,3,34,51,1438,2.48558429810052,0.140005962278168,1
Puromycin,2,17,52,1455,3.28734856167135,0.143357943824209,1
Etretinate,2,17,52,1455,3.28734856167135,0.143357943824209,1
"(5BETA)-PREGNANE-3,20-DIONE",2,17,52,1455,3.28734856167135,0.143357943824209,1
"N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide",2,17,52,1455,3.28734856167135,0.143357943824209,1
Ketanserin,2,17,52,1455,3.28734856167135,0.143357943824209,1
Crocin,3,35,51,1437,2.41303415312591,0.148374396863651,1
Podofilox,4,55,50,1417,2.05965579899101,0.152342549084775,1
Midomafetamine,4,55,50,1417,2.05965579899101,0.152342549084775,1
Deoxythymidine,2,18,52,1454,3.10290051518105,0.155821950965809,1
Ortataxel,2,18,52,1454,3.10290051518105,0.155821950965809,1
"6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE",2,18,52,1454,3.10290051518105,0.155821950965809,1
Ruboxistaurin,2,18,52,1454,3.10290051518105,0.155821950965809,1
Nicorandil,2,18,52,1454,3.10290051518105,0.155821950965809,1
"N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine",2,18,52,1454,3.10290051518105,0.155821950965809,1
Alanyl Glutamine,2,18,52,1454,3.10290051518105,0.155821950965809,1
Glyburide,7,120,47,1352,1.67731448088509,0.155904595753089,1
Bumetanide,3,36,51,1436,2.34447867926241,0.15690498861572,1
"1,2-Dihydroxybenzene",3,36,51,1436,2.34447867926241,0.15690498861572,1
Albendazole,3,36,51,1436,2.34447867926241,0.15690498861572,1
Phenobarbital,4,56,50,1416,2.02159169535854,0.159135342711789,1
Balicatib,1,4,53,1468,6.90250675246827,0.165047501219874,1
Odanacatib,1,4,53,1468,6.90250675246827,0.165047501219874,1
Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate,1,4,53,1468,6.90250675246827,0.165047501219874,1
Zenarestat,1,4,53,1468,6.90250675246827,0.165047501219874,1
Emedastine,1,4,53,1468,6.90250675246827,0.165047501219874,1
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,1,4,53,1468,6.90250675246827,0.165047501219874,1
Tivozanib,1,4,53,1468,6.90250675246827,0.165047501219874,1
"2,4-Dinitrophenol",1,4,53,1468,6.90250675246827,0.165047501219874,1
Quinestrol,1,4,53,1468,6.90250675246827,0.165047501219874,1
L-Lysine,3,37,51,1435,2.27972296628524,0.165588302752344,1
Cimetidine,4,57,50,1415,1.98476763336286,0.166041780405371,1
Lpc-Ether,2,19,52,1453,2.93784396992026,0.16848894361548,1
Buspirone,2,20,52,1452,2.78927118723802,0.181329739187554,1
Prednisolone,3,39,51,1433,2.15976667788217,0.183375531342424,1
7-Nitroindazole,2,21,52,1451,2.65483206259227,0.194316896411286,1
Oltipraz,2,21,52,1451,2.65483206259227,0.194316896411286,1
Methylprednisolone,2,21,52,1451,2.65483206259227,0.194316896411286,1
Indinavir,2,21,52,1451,2.65483206259227,0.194316896411286,1
Baclofen,2,21,52,1451,2.65483206259227,0.194316896411286,1
"6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid",2,21,52,1451,2.65483206259227,0.194316896411286,1
D-glucitol 6-phosphate,1,5,53,1467,5.52172855242953,0.194690785200233,1
Imexon,1,5,53,1467,5.52172855242953,0.194690785200233,1
"4-[4-AMINO-6-(5-CHLORO-1H-INDOL-4-YLMETHYL)-[1,3,5]TRIAZIN-2-YLAMINO]-BENZONITRILE",1,5,53,1467,5.52172855242953,0.194690785200233,1
Ezogabine,1,5,53,1467,5.52172855242953,0.194690785200233,1
Phosphoramidon,1,5,53,1467,5.52172855242953,0.194690785200233,1
Misoprostol,1,5,53,1467,5.52172855242953,0.194690785200233,1
L-Carnitine,1,5,53,1467,5.52172855242953,0.194690785200233,1
3-isobutyl-1-methyl-7H-xanthine,3,41,51,1431,2.05162450382379,0.20166160342553,1
Ubidecarenone,2,22,52,1450,2.53244442261613,0.207424632394701,1
Hexachlorophene,2,22,52,1450,2.53244442261613,0.207424632394701,1
Irbesartan,2,22,52,1450,2.53244442261613,0.207424632394701,1
Arotinoid acid,2,22,52,1450,2.53244442261613,0.207424632394701,1
Danusertib,2,22,52,1450,2.53244442261613,0.207424632394701,1
Orlistat,3,43,51,1429,1.95370814438335,0.220373517939661,1
Pimagedine,2,23,52,1449,2.42094246580872,0.220628743209928,1
Dienogest,2,23,52,1449,2.42094246580872,0.220628743209928,1
1-naphthaleneacetic acid,1,6,53,1466,4.60047554690215,0.223300454673383,1
"N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE",1,6,53,1466,4.60047554690215,0.223300454673383,1
"9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE",1,6,53,1466,4.60047554690215,0.223300454673383,1
6-MORPHOLIN-4-YL-9H-PURINE,1,6,53,1466,4.60047554690215,0.223300454673383,1
Rabusertib,1,6,53,1466,4.60047554690215,0.223300454673383,1
Nicergoline,1,6,53,1466,4.60047554690215,0.223300454673383,1
Fructose-6-Phosphate,1,6,53,1466,4.60047554690215,0.223300454673383,1
Triamterene,1,6,53,1466,4.60047554690215,0.223300454673383,1
Fexofenadine,1,6,53,1466,4.60047554690215,0.223300454673383,1
"N,N-dimethylarginine",1,6,53,1466,4.60047554690215,0.223300454673383,1
"1,2,5,8-tetrahydroxyanthracene-9,10-dione",1,6,53,1466,4.60047554690215,0.223300454673383,1
2-Aminothiazoline,1,6,53,1466,4.60047554690215,0.223300454673383,1
Tilarginine,1,6,53,1466,4.60047554690215,0.223300454673383,1
6-Nitroindazole,1,6,53,1466,4.60047554690215,0.223300454673383,1
Sapropterin,1,6,53,1466,4.60047554690215,0.223300454673383,1
S-Isopropyl-Isothiourea,1,6,53,1466,4.60047554690215,0.223300454673383,1
7-Nitroindazole-2-Carboxamidine,1,6,53,1466,4.60047554690215,0.223300454673383,1
S-Ethylisothiourea,1,6,53,1466,4.60047554690215,0.223300454673383,1
"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",1,6,53,1466,4.60047554690215,0.223300454673383,1
Se-Ethyl-Isoselenourea,1,6,53,1466,4.60047554690215,0.223300454673383,1
3-Methoxybenzamide,1,6,53,1466,4.60047554690215,0.223300454673383,1
2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,1,6,53,1466,4.60047554690215,0.223300454673383,1
"5,7-DIHYDROXY-2-(3,4,5-TRIHYDROXYPHENYL)-4H-CHROMEN-4-ONE",1,6,53,1466,4.60047554690215,0.223300454673383,1
RB106,1,6,53,1466,4.60047554690215,0.223300454673383,1
"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",1,6,53,1466,4.60047554690215,0.223300454673383,1
"3,4-Dihydro-5-Methyl-Isoquinolinone",1,6,53,1466,4.60047554690215,0.223300454673383,1
Niraparib,1,6,53,1466,4.60047554690215,0.223300454673383,1
NU1025,1,6,53,1466,4.60047554690215,0.223300454673383,1
Azelaic Acid,1,6,53,1466,4.60047554690215,0.223300454673383,1
Oxaprozin,1,6,53,1466,4.60047554690215,0.223300454673383,1
Metergoline,1,6,53,1466,4.60047554690215,0.223300454673383,1
Berzosertib,1,6,53,1466,4.60047554690215,0.223300454673383,1
Quisinostat,1,6,53,1466,4.60047554690215,0.223300454673383,1
Cholesterol-Sulfate,1,6,53,1466,4.60047554690215,0.223300454673383,1
Salsalate,1,6,53,1466,4.60047554690215,0.223300454673383,1
Epigallocatechin,1,6,53,1466,4.60047554690215,0.223300454673383,1
Veliparib,3,44,51,1428,1.90803775931212,0.229866890456653,1
Perphenazine,3,44,51,1428,1.90803775931212,0.229866890456653,1
Ethylmercurithiosalicylic acid,3,44,51,1428,1.90803775931212,0.229866890456653,1
Vincristine,3,44,51,1428,1.90803775931212,0.229866890456653,1
Reserpine,2,24,52,1448,2.31853934020128,0.233906527861315,1
Phenolphthalein,2,24,52,1448,2.31853934020128,0.233906527861315,1
Nifedipine,4,67,50,1405,1.67689771231746,0.240383093010689,1
Menadione,4,67,50,1405,1.67689771231746,0.240383093010689,1
Oxatomide,2,25,52,1447,2.22449907880305,0.247236715502794,1
Puerarin,3,46,51,1426,1.82269471021667,0.249085208522086,1
Isopropyl beta-D-thiogalactopyranoside,3,46,51,1426,1.82269471021667,0.249085208522086,1
Amlexanox,3,46,51,1426,1.82269471021667,0.249085208522086,1
Etacrynic acid,1,7,53,1465,3.94209947220019,0.250911893414422,1
Procainamide,1,7,53,1465,3.94209947220019,0.250911893414422,1
S-Hexylglutathione,1,7,53,1465,3.94209947220019,0.250911893414422,1
L-2-Amino-4-(Guanidinooxy)Butyric Acid,1,7,53,1465,3.94209947220019,0.250911893414422,1
5-Nitroindazole,1,7,53,1465,3.94209947220019,0.250911893414422,1
N-Omega-Hydroxy-L-Arginine,1,7,53,1465,3.94209947220019,0.250911893414422,1
L-Homoarginine,1,7,53,1465,3.94209947220019,0.250911893414422,1
3-Bromo-7-Nitroindazole,1,7,53,1465,3.94209947220019,0.250911893414422,1
S-Ethyl-N-Phenyl-Isothiourea,1,7,53,1465,3.94209947220019,0.250911893414422,1
"[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala",1,7,53,1465,3.94209947220019,0.250911893414422,1
Olaparib,1,7,53,1465,3.94209947220019,0.250911893414422,1
Phosphorylcolamine,1,7,53,1465,3.94209947220019,0.250911893414422,1
Pindolol,1,7,53,1465,3.94209947220019,0.250911893414422,1
Ajulemic acid,1,7,53,1465,3.94209947220019,0.250911893414422,1
Oxamic Acid,4,69,50,1403,1.62602007213086,0.256167653581849,1
Selegiline,2,26,52,1446,2.13751234420194,0.260599395775923,1
Ergotamine,2,26,52,1446,2.13751234420194,0.260599395775923,1
"1,4-Dithiothreitol",2,26,52,1446,2.13751234420194,0.260599395775923,1
Brimonidine,2,26,52,1446,2.13751234420194,0.260599395775923,1
Daunorubicin,3,48,51,1424,1.74428260447173,0.268556576661965,1
Rigosertib,2,27,52,1445,2.05696404907302,0.273975952144871,1
Cacodylic acid,2,27,52,1445,2.05696404907302,0.273975952144871,1
Zebularine,2,27,52,1445,2.05696404907302,0.273975952144871,1
Mebendazole,2,27,52,1445,2.05696404907302,0.273975952144871,1
Tolazoline,2,27,52,1445,2.05696404907302,0.273975952144871,1
"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",1,8,53,1464,3.44775811493154,0.277559296415489,1
Icaritin,1,8,53,1464,3.44775811493154,0.277559296415489,1
Benzylpenicilloyl Polylysine,1,8,53,1464,3.44775811493154,0.277559296415489,1
Phencyclidine,1,8,53,1464,3.44775811493154,0.277559296415489,1
Saxagliptin,1,8,53,1464,3.44775811493154,0.277559296415489,1
Betaxolol,1,8,53,1464,3.44775811493154,0.277559296415489,1
"5,6-Cyclic-Tetrahydropteridine",1,8,53,1464,3.44775811493154,0.277559296415489,1
N-(3-(Aminomethyl)Benzyl)Acetamidine,1,8,53,1464,3.44775811493154,0.277559296415489,1
Diazepinomicin,1,8,53,1464,3.44775811493154,0.277559296415489,1
Nandrolone decanoate,1,8,53,1464,3.44775811493154,0.277559296415489,1
Citalopram,2,28,52,1444,1.98230367010372,0.287348998109198,1
Aminophylline,2,28,52,1444,1.98230367010372,0.287348998109198,1
Aminosalicylic Acid,2,28,52,1444,1.98230367010372,0.287348998109198,1
Alogliptin,2,28,52,1444,1.98230367010372,0.287348998109198,1
Rhein,2,28,52,1444,1.98230367010372,0.287348998109198,1
Quinolinic Acid,2,28,52,1444,1.98230367010372,0.287348998109198,1
Thioridazine,3,50,51,1422,1.67222841796307,0.288216720100401,1
Chlorpromazine,3,50,51,1422,1.67222841796307,0.288216720100401,1
Irofulven,2,29,52,1443,1.91272356850361,0.300702316179793,1
Pentamidine,2,29,52,1443,1.91272356850361,0.300702316179793,1
Sorbinil,1,9,53,1463,3.06322502481354,0.303275709067806,1
Levamisole,1,9,53,1463,3.06322502481354,0.303275709067806,1
AZD-7762,1,9,53,1463,3.06322502481354,0.303275709067806,1
Milrinone,1,9,53,1463,3.06322502481354,0.303275709067806,1
Putrescine,1,9,53,1463,3.06322502481354,0.303275709067806,1
SGI-1776,1,9,53,1463,3.06322502481354,0.303275709067806,1
Sulpiride,1,9,53,1463,3.06322502481354,0.303275709067806,1
Glutathione,1,9,53,1463,3.06322502481354,0.303275709067806,1
Amrinone,1,9,53,1463,3.06322502481354,0.303275709067806,1
Cladribine,3,52,51,1420,1.60570970196896,0.308004515289374,1
Taurocholic Acid,2,31,52,1441,1.78693316450047,0.327290396058919,1
Argatroban,1,10,53,1462,2.75551440922295,0.328093065077264,1
D-phenylalanyl-N-benzyl-L-prolinamide,1,10,53,1462,2.75551440922295,0.328093065077264,1
3-(4-HYDROXY-PHENYL)PYRUVIC ACID,1,10,53,1462,2.75551440922295,0.328093065077264,1
Dabigatran etexilate,1,10,53,1462,2.75551440922295,0.328093065077264,1
Ximelagatran,1,10,53,1462,2.75551440922295,0.328093065077264,1
Bivalirudin,1,10,53,1462,2.75551440922295,0.328093065077264,1
D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide,1,10,53,1462,2.75551440922295,0.328093065077264,1
4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,1,10,53,1462,2.75551440922295,0.328093065077264,1
D-leucyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,1,10,53,1462,2.75551440922295,0.328093065077264,1
Activated charcoal,1,10,53,1462,2.75551440922295,0.328093065077264,1
4-TERT-BUTYLBENZENESULFONIC ACID,1,10,53,1462,2.75551440922295,0.328093065077264,1
6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE,1,10,53,1462,2.75551440922295,0.328093065077264,1
D-leucyl-N-(3-chlorobenzyl)-L-prolinamide,1,10,53,1462,2.75551440922295,0.328093065077264,1
D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,1,10,53,1462,2.75551440922295,0.328093065077264,1
2-NAPHTHALENESULFONIC ACID,1,10,53,1462,2.75551440922295,0.328093065077264,1
D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide,1,10,53,1462,2.75551440922295,0.328093065077264,1
Timolol,1,10,53,1462,2.75551440922295,0.328093065077264,1
Digoxin,1,10,53,1462,2.75551440922295,0.328093065077264,1
Carbocisteine,1,10,53,1462,2.75551440922295,0.328093065077264,1
Cyanamide,1,10,53,1462,2.75551440922295,0.328093065077264,1
Digitoxin,1,10,53,1462,2.75551440922295,0.328093065077264,1
Ketorolac,1,10,53,1462,2.75551440922295,0.328093065077264,1
Repaglinide,1,10,53,1462,2.75551440922295,0.328093065077264,1
7-AMINO-4-METHYL-CHROMEN-2-ONE,1,10,53,1462,2.75551440922295,0.328093065077264,1
Ethyl Oxo(Piperidin-1-Yl)Acetate,1,10,53,1462,2.75551440922295,0.328093065077264,1
(3r)-1-Acetyl-3-Methylpiperidine,1,10,53,1462,2.75551440922295,0.328093065077264,1
Ditiocarb,1,10,53,1462,2.75551440922295,0.328093065077264,1
Ciprofloxacin,4,78,50,1394,1.42934316940401,0.32942560625984,1
Cyclophosphamide,3,55,51,1417,1.51499239588542,0.337800037302269,1
Aprindine,2,32,52,1440,1.72996867210892,0.340498055235183,1
Floxuridine,1,11,53,1461,2.50357373858054,0.352042223153718,1
Erythromycin,1,11,53,1461,2.50357373858054,0.352042223153718,1
Gamma-Carboxy-Glutamic Acid,1,11,53,1461,2.50357373858054,0.352042223153718,1
4-Iodobenzo[B]Thiophene-2-Carboxamidine,1,11,53,1461,2.50357373858054,0.352042223153718,1
Montelukast,1,11,53,1461,2.50357373858054,0.352042223153718,1
Coumarin,1,11,53,1461,2.50357373858054,0.352042223153718,1
Metoclopramide,1,11,53,1461,2.50357373858054,0.352042223153718,1
Palmitoleic Acid,1,11,53,1461,2.50357373858054,0.352042223153718,1
Oleic Acid,1,11,53,1461,2.50357373858054,0.352042223153718,1
Cinchocaine,2,33,52,1439,1.67643179668347,0.353631676838681,1
