drug.name,k,l,m,n,OR,pvalue,adj.pvalue
"N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE",30,133,646,5290,1.84681751757287,0.00332962101957526,0.0968828320986098
Glycine betaine,40,195,636,5228,1.68600152378823,0.00342189522771661,0.0993880330740037
Serine,53,279,623,5144,1.56835739892938,0.00344866596431709,0.0998191261071542
Benzoyl peroxide,16,54,660,5369,2.40979412909645,0.00345409442996538,0.0998191261071542
Anthranilic acid,12,34,664,5389,2.86374496373951,0.00345534810258988,0.0998191261071542
Taurine,84,490,592,4933,1.42837884418797,0.00356356756026369,0.102760912095314
"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",26,110,650,5313,1.93180737342,0.00358030879601663,0.103058977683383
Phenobarbital,32,146,644,5277,1.79575251402713,0.00361805834103585,0.103959621833173
Adenosine,204,1369,472,4054,1.27984601572055,0.0036386646623108,0.104365347684778
D-Lysine,9,21,667,5402,3.46987680707692,0.0039944225658164,0.114365450072392
Taurolidine,28,123,648,5300,1.86157333961244,0.00402444855202739,0.114680451121457
"2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE",28,123,648,5300,1.86157333961244,0.00402444855202739,0.114680451121457
Taxifolin,29,129,647,5294,1.83917167986211,0.00402680582358282,0.114680451121457
Sorbinil,18,66,658,5357,2.21997677068926,0.00418400455008834,0.118737046439312
Dodecyl Sulfate,18,66,658,5357,2.21997677068926,0.00418400455008834,0.118737046439312
Epicatechin,8,17,668,5406,3.80677990863798,0.00423372341332466,0.119936480146884
Trabectedin,28,124,648,5299,1.84623581130389,0.00443027575113217,0.125284009759966
Deoxythymidine,22,89,654,5334,2.01580920098951,0.00453018271891876,0.127884531224236
Carmustine,16,56,660,5367,2.32299098017854,0.00464531682497232,0.130676189869542
Olaparib,16,56,660,5367,2.32299098017854,0.00464531682497232,0.130676189869542
Danazol,48,251,628,5172,1.57480339193505,0.00472384255392972,0.132653265263025
Zileuton,15,51,661,5372,2.38981731997128,0.00483601023081716,0.135330759370581
Foretinib,15,51,661,5372,2.38981731997128,0.00483601023081716,0.135330759370581
Abacavir,3,1,673,5422,24.1430288246657,0.00497590478077741,0.138762910488954
Dalcetrapib,3,1,673,5422,24.1430288246657,0.00497590478077741,0.138762910488954
Carbon dioxide,84,497,592,4926,1.40626719338465,0.00498594804604006,0.138802427931807
Diazepinomicin,12,36,664,5387,2.70368642879516,0.00503102629477772,0.139815453575867
Florbetaben (18F),17,62,659,5361,2.23018622849907,0.00507282074835069,0.140491657597182
Tridolgosir,17,62,659,5361,2.23018622849907,0.00507282074835069,0.140491657597182
Gabexate,20,79,656,5344,2.06205993473224,0.00531316494582972,0.146895153202225
Manidipine,28,126,648,5297,1.81629415903656,0.00534573999928286,0.147542259432637
Salsalate,18,68,658,5355,2.15389850331493,0.0054338900369198,0.149718390912588
"1,10-Phenanthroline",98,598,578,4825,1.36794731781914,0.00546196316022702,0.150026286374935
Candesartan,67,381,609,5042,1.45580772076834,0.00546371229920207,0.150026286374935
RB106,15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
NU1025,15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
3-Methoxybenzamide,15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
"3,4-Dihydro-5-Methyl-Isoquinolinone",15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
"5,7-DIHYDROXY-2-(3,4,5-TRIHYDROXYPHENYL)-4H-CHROMEN-4-ONE",15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
Niraparib,15,52,661,5371,2.34346109427668,0.00561170449501833,0.152014670007372
Thiopental,22,91,654,5332,1.97080013379596,0.00565653212718596,0.152971471669939
KRN-7000,7,14,669,5409,4.04157460995344,0.00574219418973215,0.154902489729444
Capecitabine,30,139,646,5284,1.76516967851729,0.00574719028910196,0.154902489729444
Formoterol,87,522,589,4901,1.38672947832804,0.00596560134745142,0.160520386466058
Fendiline,16,58,660,5365,2.24214999742467,0.00615227100000889,0.165266864444441
Ofloxacin,9,23,667,5400,3.16693307589723,0.00639835403731195,0.171590867204679
Finasteride,50,269,626,5154,1.53021061664748,0.0064138687832353,0.171720739963549
Mocetinostat,33,159,643,5264,1.69892798030833,0.00644897589172771,0.172172220403544
CI-1040,27,122,649,5301,1.80744214632027,0.00646165574812473,0.172172220403544
Hydrochlorothiazide,19,75,657,5348,2.06183621459203,0.00646283199726505,0.172172220403544
S-Hydroxycysteine,56,310,620,5113,1.48962380363761,0.00673027157259162,0.179000550484472
Fostamatinib,18,70,658,5353,2.09160013676174,0.00697366192855945,0.185167779232978
Axitinib,13,43,663,5380,2.45263690774314,0.00700408228571752,0.185669129410609
Lomustine,16,59,660,5364,2.20362538584427,0.00704170824808262,0.186359527487257
Lidocaine,102,633,574,4790,1.34461108078568,0.00711058772383058,0.187873427495157
Ribostamycin,12,38,664,5385,2.56047807261024,0.00713217240283783,0.188134806082255
Epirubicin,31,148,645,5275,1.71283370781815,0.00728697537017008,0.191590085815246
Irofulven,31,148,645,5275,1.71283370781815,0.00728697537017008,0.191590085815246
Mitoxantrone,39,199,637,5224,1.60706446610341,0.00737613985042553,0.193618040355198
Coumarin,15,54,661,5369,2.25578729669886,0.00746384507880986,0.195601147317135
Ortataxel,17,65,659,5358,2.12609589454701,0.00749951204076674,0.196216282543284
5'-Guanosine-Diphosphate-Monothiophosphate,79,471,597,4952,1.39118745361211,0.00759447861926588,0.198378409547442
Probucol,32,155,644,5268,1.68861995669047,0.00773385179259256,0.201691610433529
Raloxifene,106,664,570,4759,1.33277265137026,0.00775057554576701,0.201800682694099
L-Isoleucine,25,112,651,5311,1.82079080125071,0.00785142616543484,0.204096263725531
Oxatomide,43,226,633,5197,1.56195826328609,0.00786934710030817,0.20423217597317
Nicotinamide,16,60,660,5363,2.16650543154063,0.00803169442808504,0.208109894640542
Cytidine 3'-monophosphate,27,125,649,5298,1.76307483741004,0.0084595232810495,0.218842999037803
"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",16,61,660,5362,2.13060358842191,0.00912996114647007,0.235807728692092
Indinavir,25,114,651,5309,1.78819649654521,0.00944155939369154,0.241929187821686
9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,25,114,651,5309,1.78819649654521,0.00944155939369154,0.241929187821686
"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",25,114,651,5309,1.78819649654521,0.00944155939369154,0.241929187821686
4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine,25,114,651,5309,1.78819649654521,0.00944155939369154,0.241929187821686
Ademetionine,21,90,655,5333,1.8996458718376,0.00944214702778941,0.241929187821686
Aleglitazar,22,96,654,5327,1.86630396351345,0.00951060646047207,0.243295859718441
Carbamazepine,92,569,584,4854,1.34381351468139,0.00972921613688346,0.248493168922334
[2-Cytidylate-O'-Phosphonyloxyl]-Ethyl-Trimethyl-Ammonium,11,35,665,5388,2.54587496176949,0.010088157139886,0.257252516435591
Selegiline,54,304,622,5119,1.46178284631128,0.0102478868373233,0.260912205094898
Isoniazid,6,12,670,5411,4.03704081400994,0.0104415690492236,0.265423399493718
"9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE",13,46,663,5377,2.29154088207638,0.0109970779829261,0.279103446468667
Phenol,57,326,619,5097,1.43962946732326,0.0111064161446495,0.281434522191626
Rifabutin,25,116,651,5307,1.75671025128186,0.0112847961986603,0.285505025414566
Lomitapide,3,2,673,5421,12.0726134850795,0.0114158150579512,0.287914407638811
Implitapide,3,2,673,5421,12.0726134850795,0.0114158150579512,0.287914407638811
Batimastat,20,86,656,5337,1.89165850843882,0.011478009979425,0.28902997965556
Timolol,41,219,635,5204,1.5341442231648,0.0116958518076456,0.294055316219037
Hydroxyurea,58,334,618,5089,1.42986708019132,0.0117727614386889,0.295527205134483
Boceprevir,11,36,665,5387,2.4745422514478,0.0118921906128308,0.298060198291725
Desvenlafaxine,2,0,674,5423,Inf,0.0122688657808669,0.305124645034854
Benzethonium,2,0,674,5423,Inf,0.0122688657808669,0.305124645034854
Domiphen,2,0,674,5423,Inf,0.0122688657808669,0.305124645034854
Nerispirdine,2,0,674,5423,Inf,0.0122688657808669,0.305124645034854
Trolamine,2,0,674,5423,Inf,0.0122688657808669,0.305124645034854
Desipramine,114,735,562,4688,1.29374562502038,0.0124305916323607,0.308669661676757
CF-102,13,47,663,5376,2.2425151649579,0.012661551603971,0.313920288648791
2-Methoxy-4-Vinyl-Phenol,7,17,669,5406,3.32664583521971,0.0127308203991595,0.314185362606797
(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL,7,17,669,5406,3.32664583521971,0.0127308203991595,0.314185362606797
Metenkefalin,7,17,669,5406,3.32664583521971,0.0127308203991595,0.314185362606797
Malathion,55,315,621,5108,1.43608816765883,0.0127919572654638,0.315210714258557
Chenodeoxycholic acid,107,685,569,4738,1.30063539815615,0.0129638423026511,0.31895773865852
Vincristine,37,195,639,5228,1.55225288655859,0.0136052179533673,0.334226865486256
Masoprocol,51,289,625,5134,1.44949548237048,0.0137443160875996,0.337129260145787
Bepridil,6,13,670,5410,3.725471306907,0.0138616388809786,0.339489513171902
Gpi-1046,5,9,671,5414,4.48093025151731,0.0140461190168305,0.342443999717187
TAK-733,5,9,671,5414,4.48093025151731,0.0140461190168305,0.342443999717187
Febuxostat,5,9,671,5414,4.48093025151731,0.0140461190168305,0.342443999717187
ginkgolide-B,54,311,622,5112,1.42693472477314,0.0148301991834744,0.361012863673487
Oleandrin,55,318,621,5105,1.42170786908631,0.0149172296569377,0.36258291732445
Apocynin,49,277,627,5146,1.45173396908974,0.0150048997408991,0.364163757892188
Ampicillin,7,18,669,5405,3.14091178540393,0.016035247004762,0.387999495858544
Androstenediol,7,18,669,5405,3.14091178540393,0.016035247004762,0.387999495858544
Mycophenolic acid,13,49,663,5374,2.1501045860332,0.0165663038068577,0.399647352334464
Idarubicin,13,49,663,5374,2.1501045860332,0.0165663038068577,0.399647352334464
GM6001,22,102,654,5321,1.75464013367453,0.0166842341496978,0.401889783609815
Rhein,31,159,645,5264,1.59103324221218,0.016808011352949,0.404011687088888
Tacedinaline,21,96,655,5327,1.77884534147527,0.0168727568866335,0.404011687088888
Resminostat,21,96,655,5327,1.77884534147527,0.0168727568866335,0.404011687088888
Pyroxamide,21,96,655,5327,1.77884534147527,0.0168727568866335,0.404011687088888
Menadione,56,328,620,5095,1.40293849785538,0.0173839698927423,0.41563398334105
Brefeldin A,35,186,641,5237,1.53724165352908,0.0178145565989076,0.425296954945188
Nimustine,6,14,670,5409,3.45881893896187,0.0179916785662004,0.428889153490156
S-Ethyl-N-Phenyl-Isothiourea,4,6,672,5417,5.37143644937573,0.0181739733950481,0.432593853500785
Sodium Chloride,63,378,613,5045,1.37158798104999,0.0183202714155809,0.435432045095937
Alsterpaullone,73,449,603,4974,1.34103913608539,0.0185174757400063,0.439470009342936
AZD-7762,17,73,659,5350,1.89022391384446,0.0186883546242432,0.442872225653176
Eplerenone,5,10,671,5413,4.03252053860112,0.0191880017199289,0.454044049616792
Dopamine,121,800,555,4623,1.25982050507515,0.0194116313088094,0.458661275646202
Gliquidone,15,62,661,5361,1.96198237750617,0.020194471738596,0.476458714742403
Vindesine,8,24,668,5399,2.69348511284854,0.0205296725732327,0.483658106923854
Stearic acid,49,283,627,5140,1.41930557296718,0.0205610460716549,0.483689051395314
Pyruvaldehyde,19,86,657,5337,1.79446430749751,0.0206298294774373,0.484598671453746
"(10E,12Z)-octadeca-10,12-dienoic acid",17,74,659,5349,1.86437021162086,0.0207007792052296,0.485385870018104
Levamisole,18,80,658,5343,1.82677100852923,0.0207236721975422,0.485385870018104
Propanoic Acid,51,297,625,5126,1.4082630880695,0.0207741344318777,0.485860566158606
Levodopa,73,452,603,4971,1.33133700617388,0.0209392654385936,0.488164606294546
Phentermine,3,3,673,5420,8.04781174785326,0.0209636636556317,0.488164606294546
Protriptyline,3,3,673,5420,8.04781174785326,0.0209636636556317,0.488164606294546
Bumetanide,58,346,618,5077,1.37703300520028,0.0210671431525505,0.489865330898231
Phenformin,26,131,650,5292,1.61571838644405,0.0227778694980524,0.528879846698667
Mercaptopurine,6,15,670,5408,3.22750337570398,0.0228914723167878,0.530646248632747
Malonaldehyde,10,35,666,5388,2.31089630740805,0.022919901689516,0.530646248632747
Coenzyme M,12,46,664,5377,2.11215781211662,0.0230583086226606,0.531556187100058
IC261,12,46,664,5377,2.11215781211662,0.0230583086226606,0.531556187100058
Mapracorat,12,46,664,5377,2.11215781211662,0.0230583086226606,0.531556187100058
Zoledronic acid,182,1267,494,4156,1.20849143573597,0.0236080487125065,0.543450595948853
Tioguanine,37,204,639,5219,1.48123577597832,0.0237588536818935,0.546140766376303
Tolfenamic Acid,9,30,667,5393,2.42508073890168,0.0239573611543097,0.5491818654847
Alanyl Glutamine,21,100,655,5323,1.70642401317551,0.0239594115600557,0.5491818654847
"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",13,52,663,5371,2.02498628193883,0.0240527717465139,0.549755551112413
RG-4733,13,52,663,5371,2.02498628193883,0.0240527717465139,0.549755551112413
"6-{[6-(1-methyl-1H-pyrazol-4-yl)[1,2,4]triazolo[4,3-b]pyridazin-3-yl]sulfanyl}quinoline",7,20,669,5403,2.82598547153845,0.02437996693097,0.55644359487312
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,8,25,668,5398,2.58529872263973,0.0245538025234782,0.559617400875267
Tivantinib,23,113,653,5310,1.65495371975074,0.0248140196288945,0.564748206150045
DPDPE,47,273,629,5150,1.40949360884926,0.0248998338299854,0.56590084654665
Isoquercetin,12,47,664,5376,2.06685421574678,0.0261377717647205,0.591529098256007
Thiotepa,12,47,664,5376,2.06685421574678,0.0261377717647205,0.591529098256007
Nitroaspirin,12,47,664,5376,2.06685421574678,0.0261377717647205,0.591529098256007
L-Lysine,50,295,626,5128,1.38833576574862,0.026428808065379,0.597275548516719
Hydrocortisone,112,744,564,4679,1.24882641375099,0.027190875928309,0.613635986587877
Veliparib,45,261,631,5162,1.41036610122514,0.0272575192751262,0.61411169181569
Ibuprofen,79,502,597,4921,1.29712532778751,0.027288285812163,0.61411169181569
U-Pi-a-Pi,14,59,662,5364,1.92250399982629,0.0275750861509519,0.619699303621324
Etorphine,51,303,625,5120,1.37876742558012,0.0277528577907651,0.622824527342536
Elamipretide,21,102,655,5321,1.67234270234718,0.0282650934459475,0.631226336596071
6-MORPHOLIN-4-YL-9H-PURINE,11,42,665,5381,2.11892296716494,0.0282841559310382,0.631226336596071
"N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE",11,42,665,5381,2.11892296716494,0.0282841559310382,0.631226336596071
Rabusertib,11,42,665,5381,2.11892296716494,0.0282841559310382,0.631226336596071
Mycophenolate mofetil,12,48,664,5375,2.02344358179491,0.0295068268049079,0.656691451233415
Trifluridine,12,48,664,5375,2.02344358179491,0.0295068268049079,0.656691451233415
Tacrolimus,183,1284,493,4139,1.19648167223225,0.029810972793887,0.662544013899469
4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline,10,37,666,5386,2.18532601624817,0.0304280818140902,0.674396188445257
Naphthyridine Inhibitor,10,37,666,5386,2.18532601624817,0.0304280818140902,0.674396188445257
Palbociclib,60,369,616,5054,1.33400109587173,0.0311078318010394,0.68851353741802
7-Nitroindazole,20,97,656,5326,1.6738235542186,0.0314070801962145,0.694181981332229
Orlistat,28,149,648,5274,1.52932454641434,0.0321945368817199,0.710610804271329
Tolnaftate,5,12,671,5411,3.35924794540076,0.0328266311795202,0.721593125543284
3-Bromo-7-Nitroindazole,5,12,671,5411,3.35924794540076,0.0328266311795202,0.721593125543284
"3,6,9,12,15,18-HEXAOXAICOSANE",5,12,671,5411,3.35924794540076,0.0328266311795202,0.721593125543284
Nesbuvir,12,49,664,5374,1.98181118063903,0.0331786073418276,0.728335251860573
Betulinic Acid,33,183,643,5240,1.46943384865935,0.0335341432682538,0.728919576407336
Telbivudine,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
Zenarestat,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
Pictilisib,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
7-Nitroindazole-2-Carboxamidine,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
S-Isopropyl-Isothiourea,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
Tilarginine,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
Se-Ethyl-Isoselenourea,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
"1,2,5,8-tetrahydroxyanthracene-9,10-dione",3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
2-Aminothiazoline,3,4,673,5419,6.03633694675191,0.0337035305683418,0.728919576407336
Mazindol,2,1,674,5422,16.0741705928482,0.0340940450918858,0.732443055987419
Glutaral,2,1,674,5422,16.0741705928482,0.0340940450918858,0.732443055987419
Polydatin,2,1,674,5422,16.0741705928482,0.0340940450918858,0.732443055987419
Dihydralazine,2,1,674,5422,16.0741705928482,0.0340940450918858,0.732443055987419
Anethole trithione,2,1,674,5422,16.0741705928482,0.0340940450918858,0.732443055987419
Guanosine-5'-Triphosphate,171,1198,505,4225,1.19419686018565,0.0344656763926174,0.739439582932442
Naproxen,37,211,639,5212,1.43018585664762,0.0351938567505806,0.753231639484477
Bafilomycin A1,6,17,670,5406,2.84705416475186,0.0352021543122583,0.753231639484477
Cholesterol-Sulfate,4,8,672,5415,4.0280137227991,0.035800177109361,0.760968094298827
"Thieno[2,3-B]Pyridine-2-Carboxamidine",4,8,672,5415,4.0280137227991,0.035800177109361,0.760968094298827
6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,4,8,672,5415,4.0280137227991,0.035800177109361,0.760968094298827
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",4,8,672,5415,4.0280137227991,0.035800177109361,0.760968094298827
1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine,4,8,672,5415,4.0280137227991,0.035800177109361,0.760968094298827
Danusertib,51,309,625,5114,1.35041702653022,0.0364688795634234,0.774159357298064
Dexrazoxane,20,99,656,5324,1.63939943479643,0.036850492690554,0.781229573767827
Glyburide,109,732,567,4691,1.23191840846779,0.0371217550478361,0.785838277213418
Melarsoprol,12,50,664,5373,1.94185107801746,0.0371655601902203,0.785838277213418
Voclosporin,9,33,667,5390,2.20351612052113,0.0374103065324405,0.789975182428801
SJG-136,19,93,657,5330,1.65724746117056,0.0378723843715785,0.798684512205235
Isotretinoin,31,172,645,5251,1.46717704136564,0.0387320131863978,0.81574395643945
Ibandronate,17,81,659,5342,1.70112021512838,0.0397192555876957,0.835442986972708
Trapidil,8,28,668,5395,2.30700835979272,0.0398570056049608,0.837245940652686
Progesterone,265,1935,411,3488,1.16221283073878,0.0401757814550034,0.84284190778002
N-Omega-Hydroxy-L-Arginine,5,13,671,5410,3.10004463698285,0.0414362704604035,0.865674537391113
N-(3-(Aminomethyl)Benzyl)Acetamidine,5,13,671,5410,3.10004463698285,0.0414362704604035,0.865674537391113
Pentobarbital,38,221,638,5202,1.4018858282025,0.0414599024918639,0.865674537391113
Triethylenetetramine,12,51,664,5372,1.90346525253174,0.0414793430214982,0.865674537391113
Lenvatinib,13,57,663,5366,1.84561699348715,0.0416802533028596,0.868740766681957
Nifedipine,47,284,629,5139,1.3520190691958,0.041986579979951,0.873993412260115
Phenelzine,9,34,667,5389,2.13833059914858,0.0428521173446934,0.890857985495202
Arecoline,150,1047,526,4376,1.19188165294296,0.0433439041252256,0.899919115711204
Vinblastine,69,443,607,4980,1.27781147303831,0.0445582021466756,0.923228306126967
Quinolinic Acid,54,335,622,5088,1.318510070959,0.0445813255952858,0.923228306126967
Marizomib,21,108,655,5315,1.57767036888627,0.0447082478388034,0.924666673546247
Plicamycin,119,814,557,4609,1.20965005527311,0.0453644493093617,0.937033975437314
Eugenol,13,58,663,5365,1.81350269235703,0.0460767065256521,0.950421876004358
Apomine,12,52,664,5371,1.86635022476838,0.0461307276823996,0.950421876004358
L-Alanine,145,1012,531,4411,1.19021721703625,0.0467570627281275,0.962094253035031
Carprofen,9,35,667,5388,2.07687538011828,0.0488014214307989,1
Tacrine,52,323,624,5100,1.31572267505579,0.0489016620944012,1
Sapropterin,3,5,673,5418,4.828301868793,0.0495689728401682,1
L-Homoarginine,3,5,673,5418,4.828301868793,0.0495689728401682,1
N-Ethylmaleimide,45,274,631,5149,1.34008276620294,0.0503541474258173,1
Gestodene,5,14,671,5409,2.87824275646109,0.0512843531673411,1
Sodium fluoride,19,97,657,5326,1.58772711278235,0.0515477886604403,1
Lucanthone,9,36,667,5387,2.01884336807464,0.0552718013661197,1
Phenylbutyric acid,71,464,605,4959,1.25418474063063,0.0556060690597804,1
Geneticin,12,54,664,5369,1.79663699860171,0.0564844280412648,1
Uridine 5'-triphosphate,45,277,631,5146,1.32480020957854,0.0573220596673109,1
Mebendazole,24,132,652,5291,1.47534534754411,0.0590378480193233,1
Mechlorethamine,57,364,619,5059,1.27975851770291,0.0595317129019361,1
(R)-2-Hydroxy-3-Sulfopropanoic Acid,22,119,654,5304,1.49922230733151,0.060404086097498,1
Hydroxyfasudil,42,257,634,5166,1.3315516307498,0.0605209101297831,1
6-Nitroindazole,4,10,672,5413,3.22088441218744,0.0606061729578331,1
S-Ethylisothiourea,4,10,672,5413,3.22088441218744,0.0606061729578331,1
"N,N-dimethylarginine",4,10,672,5413,3.22088441218744,0.0606061729578331,1
D-Aspartic Acid,4,10,672,5413,3.22088441218744,0.0606061729578331,1
Quisinostat,10,43,666,5380,1.8782951910855,0.0629523944384027,1
Berzosertib,10,43,666,5380,1.8782951910855,0.0629523944384027,1
Prazosin,86,579,590,4844,1.21943001789793,0.0634378019343088,1
Mifepristone,106,730,570,4693,1.19548815757885,0.0656287834652143,1
Liothyronine,54,345,622,5078,1.27778449492216,0.0657818479715983,1
3-Deaza-Adenosine,12,56,664,5367,1.73183956336384,0.0682918915868345,1
Anthralin,3,6,673,5417,4.02253246783765,0.0683855801249612,1
Tanaproget,3,6,673,5417,4.02253246783765,0.0683855801249612,1
L-2-Amino-4-(Guanidinooxy)Butyric Acid,3,6,673,5417,4.02253246783765,0.0683855801249612,1
Ketorolac,3,6,673,5417,4.02253246783765,0.0683855801249612,1
Parthenolide,43,267,633,5156,1.31173019462516,0.0684565365910254,1
Ceruletide,119,830,557,4593,1.18222932206062,0.0685486282443006,1
Idronoxil,15,75,661,5348,1.61799265336288,0.0686411882340092,1
Flufenamic Acid,28,162,648,5261,1.40316148550837,0.0692630508181191,1
Pentamidine,23,128,653,5295,1.45692802016581,0.0696292165536313,1
Digitoxin,9,38,667,5385,1.91197760590237,0.0698166677882017,1
Cellobiose,10,44,666,5379,1.83533635181311,0.0699636085833527,1
Fenoterol,34,204,642,5219,1.35480232355184,0.0703911511900861,1
Licofelone,6,21,670,5402,2.30313720530632,0.0707848277511743,1
Plitidepsin,29,170,647,5253,1.38492055349486,0.0733345897750738,1
Halofuginone,29,170,647,5253,1.38492055349486,0.0733345897750738,1
Captodiame,5,16,671,5407,2.51769978634419,0.074722673571138,1
Clenbuterol,73,488,603,4935,1.22421406593899,0.0747404025606636,1
Diacerein,7,27,669,5396,2.09080210574739,0.0752715182816183,1
Perhexiline,4,11,672,5412,2.92782592920144,0.0756673261352527,1
5-Nitroindazole,4,11,672,5412,2.92782592920144,0.0756673261352527,1
Loratadine,39,241,637,5182,1.31638607810788,0.075963948201964,1
Repaglinide,11,51,665,5372,1.74215675768019,0.0763269240284538,1
Melphalan,66,437,610,4986,1.23443628430845,0.0763930463493639,1
8-Hydroxy-2'-Deoxyguanosine,8,33,668,5390,1.95587673722793,0.0773545478731068,1
Marimastat,11,52,665,5371,1.7083424328655,0.0836985277030022,1
Glipizide,11,52,665,5371,1.7083424328655,0.0836985277030022,1
Etretinate,25,145,651,5278,1.39775824804861,0.0841572352849301,1
Lamotrigine,33,201,643,5222,1.33327648931673,0.0848041509631874,1
"1,4-Dithiothreitol",17,91,659,5332,1.5113875292039,0.0851157685558038,1
CP-547632,9,40,667,5383,1.81563056558445,0.086540188853484,1
[(2-AMINO-ALPHA-METHOXYIMINO-4-THIAZOLYLACETYL)AMINO]METHYLBORONIC ACID,9,40,667,5383,1.81563056558445,0.086540188853484,1
TAK-593,9,40,667,5383,1.81563056558445,0.086540188853484,1
OLOMOUCINE II,38,237,638,5186,1.30324405202683,0.0866313347365852,1
"(5BETA)-PREGNANE-3,20-DIONE",24,139,652,5284,1.39921092708852,0.0882723246685068,1
Arotinoid acid,27,160,649,5263,1.36837857648753,0.0892805405618206,1
Saxagliptin,3,7,673,5416,3.44788703461824,0.0899048401520668,1
Isradipine,4,12,672,5411,2.68340526475292,0.0924143184503816,1
Moclobemide,4,12,672,5411,2.68340526475292,0.0924143184503816,1
Magnesium Sulfate,6,23,670,5400,2.10220051615738,0.0942385773964424,1
Oxygen,169,1229,507,4194,1.13746598456159,0.0950823755813458,1
Econazole,2,3,674,5420,5.35846924632028,0.0977430989663564,1
Tiopronin,2,3,674,5420,5.35846924632028,0.0977430989663564,1
Lasofoxifene,2,3,674,5420,5.35846924632028,0.0977430989663564,1
PH-797804,2,3,674,5420,5.35846924632028,0.0977430989663564,1
"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",2,3,674,5420,5.35846924632028,0.0977430989663564,1
Sagopilone,2,3,674,5420,5.35846924632028,0.0977430989663564,1
Barium sulfate,2,3,674,5420,5.35846924632028,0.0977430989663564,1
Ozone,51,335,625,5088,1.23928626649633,0.100000850323312,1
Cyproheptadine,77,528,599,4895,1.19167870702817,0.100260228059139,1
Capric acid,10,48,666,5375,1.68118843390799,0.102781408996493,1
3-(5-methoxy-1H-indol-3-yl)propanoic acid,10,48,666,5375,1.68118843390799,0.102781408996493,1
(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,10,48,666,5375,1.68118843390799,0.102781408996493,1
(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,10,48,666,5375,1.68118843390799,0.102781408996493,1
"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydro-4H-chromen-4-one",10,48,666,5375,1.68118843390799,0.102781408996493,1
(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,10,48,666,5375,1.68118843390799,0.102781408996493,1
Efatutazone,10,48,666,5375,1.68118843390799,0.102781408996493,1
"2,4-thiazolidinedione",10,48,666,5375,1.68118843390799,0.102781408996493,1
"2,3-Dihydroxy-Benzoic Acid",5,18,671,5405,2.23714104974788,0.10302919100177,1
Ticlopidine,47,307,629,5116,1.24514216843427,0.104458032205053,1
