drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Ramelteon,1,2,453,2369,2.61358976760089,0.40891363944084,1
Oxaprozin,1,2,453,2369,2.61358976760089,0.40891363944084,1
Etidronic acid,1,2,453,2369,2.61358976760089,0.40891363944084,1
Arbutamine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Bretylium,1,2,453,2369,2.61358976760089,0.40891363944084,1
Calcium Chloride,1,2,453,2369,2.61358976760089,0.40891363944084,1
Idarubicin,1,2,453,2369,2.61358976760089,0.40891363944084,1
Estramustine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Levobunolol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Estazolam,1,2,453,2369,2.61358976760089,0.40891363944084,1
Levomethadyl Acetate,1,2,453,2369,2.61358976760089,0.40891363944084,1
Pirbuterol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Amrinone,1,2,453,2369,2.61358976760089,0.40891363944084,1
Lopinavir,1,2,453,2369,2.61358976760089,0.40891363944084,1
S-adenosyl-L-homocysteine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Dihydrofolic Acid,1,2,453,2369,2.61358976760089,0.40891363944084,1
Calcipotriol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Tolrestat,1,2,453,2369,2.61358976760089,0.40891363944084,1
2-Allylphenol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Nicotinamide,1,2,453,2369,2.61358976760089,0.40891363944084,1
Sorbinil,1,2,453,2369,2.61358976760089,0.40891363944084,1
Uridine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Malonaldehyde,1,2,453,2369,2.61358976760089,0.40891363944084,1
Uracil,1,2,453,2369,2.61358976760089,0.40891363944084,1
Tiratricol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Lpc-Ether,1,2,453,2369,2.61358976760089,0.40891363944084,1
4-Iodo-L-phenylalanine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Epigallocatechin,1,2,453,2369,2.61358976760089,0.40891363944084,1
[2-Cytidylate-O'-Phosphonyloxyl]-Ethyl-Trimethyl-Ammonium,1,2,453,2369,2.61358976760089,0.40891363944084,1
Fructose-6-Phosphate,1,2,453,2369,2.61358976760089,0.40891363944084,1
Estriol,1,2,453,2369,2.61358976760089,0.40891363944084,1
5-iodotubercidin,1,2,453,2369,2.61358976760089,0.40891363944084,1
Coumarin,1,2,453,2369,2.61358976760089,0.40891363944084,1
Clioquinol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Zomepirac,1,2,453,2369,2.61358976760089,0.40891363944084,1
SGS-742,1,2,453,2369,2.61358976760089,0.40891363944084,1
Alisertib,1,2,453,2369,2.61358976760089,0.40891363944084,1
Talmapimod,1,2,453,2369,2.61358976760089,0.40891363944084,1
Pelitinib,1,2,453,2369,2.61358976760089,0.40891363944084,1
Prasterone sulfate,1,2,453,2369,2.61358976760089,0.40891363944084,1
Prucalopride,1,2,453,2369,2.61358976760089,0.40891363944084,1
bis(4-nitrophenyl) hydrogen phosphate,1,2,453,2369,2.61358976760089,0.40891363944084,1
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,1,2,453,2369,2.61358976760089,0.40891363944084,1
Trametinib,1,2,453,2369,2.61358976760089,0.40891363944084,1
Miltefosine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Tetracaine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Dienogest,1,2,453,2369,2.61358976760089,0.40891363944084,1
Arotinolol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Tianeptine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Enalaprilat,1,2,453,2369,2.61358976760089,0.40891363944084,1
Selenic acid,1,2,453,2369,2.61358976760089,0.40891363944084,1
Bicuculline,1,2,453,2369,2.61358976760089,0.40891363944084,1
2'-cyano-2'-deoxy-1-(beta-D-arabinofuranosyl)cytosine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Carnosine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Angiotensin 1-7,1,2,453,2369,2.61358976760089,0.40891363944084,1
Momelotinib,1,2,453,2369,2.61358976760089,0.40891363944084,1
Danusertib,1,2,453,2369,2.61358976760089,0.40891363944084,1
Imidapril,1,2,453,2369,2.61358976760089,0.40891363944084,1
Gadolinium,1,2,453,2369,2.61358976760089,0.40891363944084,1
Tivantinib,1,2,453,2369,2.61358976760089,0.40891363944084,1
KRN-7000,1,2,453,2369,2.61358976760089,0.40891363944084,1
AZD-7762,1,2,453,2369,2.61358976760089,0.40891363944084,1
Tulobuterol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Dopexamine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Mizolastine,1,2,453,2369,2.61358976760089,0.40891363944084,1
Patidegib,1,2,453,2369,2.61358976760089,0.40891363944084,1
Amuvatinib,1,2,453,2369,2.61358976760089,0.40891363944084,1
Picropodophyllin,1,2,453,2369,2.61358976760089,0.40891363944084,1
Reproterol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Sivelestat,1,2,453,2369,2.61358976760089,0.40891363944084,1
CF-102,1,2,453,2369,2.61358976760089,0.40891363944084,1
ZSTK-474,1,2,453,2369,2.61358976760089,0.40891363944084,1
Levosalbutamol,1,2,453,2369,2.61358976760089,0.40891363944084,1
Tacrolimus,12,56,442,2315,1.12231984689185,0.410687341415721,1
Valsartan,2,7,452,2364,1.49406545420388,0.437419709470813,1
Baclofen,2,7,452,2364,1.49406545420388,0.437419709470813,1
Isradipine,2,7,452,2364,1.49406545420388,0.437419709470813,1
Disopyramide,2,7,452,2364,1.49406545420388,0.437419709470813,1
Streptozocin,2,7,452,2364,1.49406545420388,0.437419709470813,1
Lamotrigine,2,7,452,2364,1.49406545420388,0.437419709470813,1
Bosentan,2,7,452,2364,1.49406545420388,0.437419709470813,1
Trimipramine,2,7,452,2364,1.49406545420388,0.437419709470813,1
Isotretinoin,2,7,452,2364,1.49406545420388,0.437419709470813,1
Selegiline,2,7,452,2364,1.49406545420388,0.437419709470813,1
Leflunomide,2,7,452,2364,1.49406545420388,0.437419709470813,1
Bupropion,2,7,452,2364,1.49406545420388,0.437419709470813,1
Flunitrazepam,2,7,452,2364,1.49406545420388,0.437419709470813,1
Crizotinib,2,7,452,2364,1.49406545420388,0.437419709470813,1
Amitriptyline,7,32,447,2339,1.14455141695337,0.440244946029123,1
Ketamine,6,27,448,2344,1.16260138108168,0.441675263695698,1
Formoterol,3,12,451,2359,1.30751293923535,0.442457617784814,1
Nefazodone,3,12,451,2359,1.30751293923535,0.442457617784814,1
Taurine,3,12,451,2359,1.30751293923535,0.442457617784814,1
Sucrose,3,12,451,2359,1.30751293923535,0.442457617784814,1
"2-tert-butylbenzene-1,4-diol",3,12,451,2359,1.30751293923535,0.442457617784814,1
Sevoflurane,4,17,450,2354,1.23073180072389,0.44333675007444,1
Bezafibrate,4,17,450,2354,1.23073180072389,0.44333675007444,1
Hydrocortisone,9,44,445,2327,1.06960049418565,0.485975084957462,1
Pentobarbital,3,13,451,2358,1.2064412286719,0.48727702558288,1
Prednisolone,3,13,451,2358,1.2064412286719,0.48727702558288,1
Calcidiol,2,8,452,2363,1.30683260619761,0.494759493111804,1
Pantoprazole,2,8,452,2363,1.30683260619761,0.494759493111804,1
Amodiaquine,2,8,452,2363,1.30683260619761,0.494759493111804,1
Mitotane,2,8,452,2363,1.30683260619761,0.494759493111804,1
Trazodone,2,8,452,2363,1.30683260619761,0.494759493111804,1
Diazepam,2,8,452,2363,1.30683260619761,0.494759493111804,1
Methylprednisolone,2,8,452,2363,1.30683260619761,0.494759493111804,1
Gabapentin,2,8,452,2363,1.30683260619761,0.494759493111804,1
Terazosin,2,8,452,2363,1.30683260619761,0.494759493111804,1
Orphenadrine,2,8,452,2363,1.30683260619761,0.494759493111804,1
Isopropyl Alcohol,2,8,452,2363,1.30683260619761,0.494759493111804,1
PICEATANNOL,2,8,452,2363,1.30683260619761,0.494759493111804,1
Oxygen,7,34,447,2337,1.07638024938667,0.496018771077355,1
Acetaminophen,6,29,448,2342,1.08157727993899,0.502128242548644,1
L-Citrulline,1,3,453,2368,1.74204523725573,0.504006909353618,1
Azithromycin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Pregabalin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Floxuridine,1,3,453,2368,1.74204523725573,0.504006909353618,1
Droperidol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Amphotericin B,1,3,453,2368,1.74204523725573,0.504006909353618,1
Pentosan Polysulfate,1,3,453,2368,1.74204523725573,0.504006909353618,1
Ibandronate,1,3,453,2368,1.74204523725573,0.504006909353618,1
Aminolevulinic acid,1,3,453,2368,1.74204523725573,0.504006909353618,1
Alprenolol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Risedronate,1,3,453,2368,1.74204523725573,0.504006909353618,1
Omapatrilat,1,3,453,2368,1.74204523725573,0.504006909353618,1
Quinidine,1,3,453,2368,1.74204523725573,0.504006909353618,1
Azelastine,1,3,453,2368,1.74204523725573,0.504006909353618,1
Guanfacine,1,3,453,2368,1.74204523725573,0.504006909353618,1
Procainamide,1,3,453,2368,1.74204523725573,0.504006909353618,1
Gatifloxacin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Ofloxacin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Domperidone,1,3,453,2368,1.74204523725573,0.504006909353618,1
Acebutolol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Nadolol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Bevantolol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Penbutolol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Digitoxin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Cloxazolam,1,3,453,2368,1.74204523725573,0.504006909353618,1
Dihydromorphine,1,3,453,2368,1.74204523725573,0.504006909353618,1
Oxprenolol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Cholesterol-Sulfate,1,3,453,2368,1.74204523725573,0.504006909353618,1
alpha-D-glucose 6-phosphate,1,3,453,2368,1.74204523725573,0.504006909353618,1
Glycochenodeoxycholic Acid,1,3,453,2368,1.74204523725573,0.504006909353618,1
2'-Monophosphoadenosine 5'-Diphosphoribose,1,3,453,2368,1.74204523725573,0.504006909353618,1
6-O-Phosphoryl Inosine Monophosphate,1,3,453,2368,1.74204523725573,0.504006909353618,1
Brequinar,1,3,453,2368,1.74204523725573,0.504006909353618,1
Oxalic Acid,1,3,453,2368,1.74204523725573,0.504006909353618,1
Uridine 5'-triphosphate,1,3,453,2368,1.74204523725573,0.504006909353618,1
CEP-1347,1,3,453,2368,1.74204523725573,0.504006909353618,1
Dexanabinol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Axitinib,1,3,453,2368,1.74204523725573,0.504006909353618,1
Neflamapimod,1,3,453,2368,1.74204523725573,0.504006909353618,1
"(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE",1,3,453,2368,1.74204523725573,0.504006909353618,1
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",1,3,453,2368,1.74204523725573,0.504006909353618,1
Bupranolol,1,3,453,2368,1.74204523725573,0.504006909353618,1
Teriflunomide,1,3,453,2368,1.74204523725573,0.504006909353618,1
Zinc oxide,1,3,453,2368,1.74204523725573,0.504006909353618,1
Kinetin,1,3,453,2368,1.74204523725573,0.504006909353618,1
VTP-194204,1,3,453,2368,1.74204523725573,0.504006909353618,1
Valspodar,1,3,453,2368,1.74204523725573,0.504006909353618,1
Sarpogrelate,1,3,453,2368,1.74204523725573,0.504006909353618,1
Sotrastaurin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Onapristone,1,3,453,2368,1.74204523725573,0.504006909353618,1
Oleandrin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Artemisinin,1,3,453,2368,1.74204523725573,0.504006909353618,1
Glyburide,5,24,449,2347,1.08898267727551,0.509369123848352,1
Methotrexate,3,14,451,2357,1.11988090272604,0.530275210432737,1
Rosuvastatin,3,14,451,2357,1.11988090272604,0.530275210432737,1
Lactic Acid,3,14,451,2357,1.11988090272604,0.530275210432737,1
Cocaine,9,46,445,2325,1.02222153404514,0.533851368461157,1
Zonisamide,5,25,449,2346,1.04497950214688,0.541436641066638,1
Alendronic acid,2,9,452,2362,1.16116331607843,0.548240412292252,1
Etodolac,2,9,452,2362,1.16116331607843,0.548240412292252,1
Maprotiline,2,9,452,2362,1.16116331607843,0.548240412292252,1
Ezetimibe,2,9,452,2362,1.16116331607843,0.548240412292252,1
Felodipine,2,9,452,2362,1.16116331607843,0.548240412292252,1
Memantine,2,9,452,2362,1.16116331607843,0.548240412292252,1
Nitrendipine,2,9,452,2362,1.16116331607843,0.548240412292252,1
Pyrophosphoric acid,2,9,452,2362,1.16116331607843,0.548240412292252,1
Cupric sulfate,2,9,452,2362,1.16116331607843,0.548240412292252,1
Aliskiren,2,9,452,2362,1.16116331607843,0.548240412292252,1
Platinum,2,9,452,2362,1.16116331607843,0.548240412292252,1
Ibuprofen,4,20,450,2351,1.04487958978676,0.554031586454638,1
Nimodipine,3,15,451,2356,1.04478012061943,0.571179632767707,1
Ethinyl Estradiol,3,15,451,2356,1.04478012061943,0.571179632767707,1
Levodopa,3,15,451,2356,1.04478012061943,0.571179632767707,1
"1,10-Phenanthroline",3,15,451,2356,1.04478012061943,0.571179632767707,1
Camptothecin,3,15,451,2356,1.04478012061943,0.571179632767707,1
Ramipril,1,4,453,2367,1.30615527676687,0.583829973215177,1
Guanadrel,1,4,453,2367,1.30615527676687,0.583829973215177,1
Milrinone,1,4,453,2367,1.30615527676687,0.583829973215177,1
Codeine,1,4,453,2367,1.30615527676687,0.583829973215177,1
Treprostinil,1,4,453,2367,1.30615527676687,0.583829973215177,1
Dydrogesterone,1,4,453,2367,1.30615527676687,0.583829973215177,1
Triamterene,1,4,453,2367,1.30615527676687,0.583829973215177,1
Sulpiride,1,4,453,2367,1.30615527676687,0.583829973215177,1
Brimonidine,1,4,453,2367,1.30615527676687,0.583829973215177,1
Vancomycin,1,4,453,2367,1.30615527676687,0.583829973215177,1
Albendazole,1,4,453,2367,1.30615527676687,0.583829973215177,1
Rofecoxib,1,4,453,2367,1.30615527676687,0.583829973215177,1
Efavirenz,1,4,453,2367,1.30615527676687,0.583829973215177,1
Astemizole,1,4,453,2367,1.30615527676687,0.583829973215177,1
Nedocromil,1,4,453,2367,1.30615527676687,0.583829973215177,1
Levamisole,1,4,453,2367,1.30615527676687,0.583829973215177,1
Misoprostol,1,4,453,2367,1.30615527676687,0.583829973215177,1
Busulfan,1,4,453,2367,1.30615527676687,0.583829973215177,1
Mycophenolic acid,1,4,453,2367,1.30615527676687,0.583829973215177,1
Vigabatrin,1,4,453,2367,1.30615527676687,0.583829973215177,1
Propafenone,1,4,453,2367,1.30615527676687,0.583829973215177,1
Clarithromycin,1,4,453,2367,1.30615527676687,0.583829973215177,1
Aminophylline,1,4,453,2367,1.30615527676687,0.583829973215177,1
Drospirenone,1,4,453,2367,1.30615527676687,0.583829973215177,1
Etorphine,1,4,453,2367,1.30615527676687,0.583829973215177,1
Nitrazepam,1,4,453,2367,1.30615527676687,0.583829973215177,1
Etoricoxib,1,4,453,2367,1.30615527676687,0.583829973215177,1
"6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid",1,4,453,2367,1.30615527676687,0.583829973215177,1
Olomoucine,1,4,453,2367,1.30615527676687,0.583829973215177,1
Taxifolin,1,4,453,2367,1.30615527676687,0.583829973215177,1
Beta-D-Glucose,1,4,453,2367,1.30615527676687,0.583829973215177,1
Pyrazole,1,4,453,2367,1.30615527676687,0.583829973215177,1
Cacodylic acid,1,4,453,2367,1.30615527676687,0.583829973215177,1
Stearic acid,1,4,453,2367,1.30615527676687,0.583829973215177,1
Vildagliptin,1,4,453,2367,1.30615527676687,0.583829973215177,1
Idronoxil,1,4,453,2367,1.30615527676687,0.583829973215177,1
Tipifarnib,1,4,453,2367,1.30615527676687,0.583829973215177,1
Sertindole,1,4,453,2367,1.30615527676687,0.583829973215177,1
Levonordefrin,1,4,453,2367,1.30615527676687,0.583829973215177,1
Glycine betaine,1,4,453,2367,1.30615527676687,0.583829973215177,1
4-(2-Aminoethyl)Benzenesulfonyl Fluoride,1,4,453,2367,1.30615527676687,0.583829973215177,1
{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,1,4,453,2367,1.30615527676687,0.583829973215177,1
Dichloroacetic Acid,1,4,453,2367,1.30615527676687,0.583829973215177,1
2-deoxyglucose,1,4,453,2367,1.30615527676687,0.583829973215177,1
DPDPE,1,4,453,2367,1.30615527676687,0.583829973215177,1
Pomalidomide,1,4,453,2367,1.30615527676687,0.583829973215177,1
Hexamethonium,1,4,453,2367,1.30615527676687,0.583829973215177,1
Cyamemazine,1,4,453,2367,1.30615527676687,0.583829973215177,1
Tolfenamic Acid,1,4,453,2367,1.30615527676687,0.583829973215177,1
Aluminum chloride,1,4,453,2367,1.30615527676687,0.583829973215177,1
Ruboxistaurin,1,4,453,2367,1.30615527676687,0.583829973215177,1
Dinaciclib,1,4,453,2367,1.30615527676687,0.583829973215177,1
WP 1066,1,4,453,2367,1.30615527676687,0.583829973215177,1
Spironolactone,4,21,450,2350,0.994710734483417,0.588265586232948,1
Ursodeoxycholic acid,4,21,450,2350,0.994710734483417,0.588265586232948,1
Choline,2,10,452,2361,1.04468109170303,0.597619987350758,1
L-Lysine,2,10,452,2361,1.04468109170303,0.597619987350758,1
Pyrimethamine,2,10,452,2361,1.04468109170303,0.597619987350758,1
Diltiazem,2,10,452,2361,1.04468109170303,0.597619987350758,1
Mirtazapine,2,10,452,2361,1.04468109170303,0.597619987350758,1
Metyrapone,2,10,452,2361,1.04468109170303,0.597619987350758,1
Danazol,2,10,452,2361,1.04468109170303,0.597619987350758,1
"(3BETA)-CHOLEST-5-ENE-3,25-DIOL",2,10,452,2361,1.04468109170303,0.597619987350758,1
Fluspirilene,2,10,452,2361,1.04468109170303,0.597619987350758,1
Benzbromarone,2,10,452,2361,1.04468109170303,0.597619987350758,1
Ciprofloxacin,3,16,451,2355,0.979079687422414,0.609803491477659,1
Topiramate,2,11,452,2360,0.949323089153607,0.642832866533695,1
Vinblastine,2,11,452,2360,0.949323089153607,0.642832866533695,1
Cyclic Guanosine Monophosphate,2,11,452,2360,0.949323089153607,0.642832866533695,1
Tranilast,2,11,452,2360,0.949323089153607,0.642832866533695,1
Agmatine,2,11,452,2360,0.949323089153607,0.642832866533695,1
Cordycepin,2,11,452,2360,0.949323089153607,0.642832866533695,1
Amlodipine,3,17,451,2354,0.921092125896266,0.646033095225443,1
Pimozide,3,17,451,2354,0.921092125896266,0.646033095225443,1
Captopril,3,17,451,2354,0.921092125896266,0.646033095225443,1
Cyclosporine,1,5,453,2366,1.04458250012169,0.650830395967059,1
Pyridoxal Phosphate,1,5,453,2366,1.04458250012169,0.650830395967059,1
L-Glutamine,1,5,453,2366,1.04458250012169,0.650830395967059,1
Adapalene,1,5,453,2366,1.04458250012169,0.650830395967059,1
Ranolazine,1,5,453,2366,1.04458250012169,0.650830395967059,1
Latanoprost,1,5,453,2366,1.04458250012169,0.650830395967059,1
Estrone,1,5,453,2366,1.04458250012169,0.650830395967059,1
Midazolam,1,5,453,2366,1.04458250012169,0.650830395967059,1
Amprenavir,1,5,453,2366,1.04458250012169,0.650830395967059,1
Temozolomide,1,5,453,2366,1.04458250012169,0.650830395967059,1
Bimatoprost,1,5,453,2366,1.04458250012169,0.650830395967059,1
Etretinate,1,5,453,2366,1.04458250012169,0.650830395967059,1
Pindolol,1,5,453,2366,1.04458250012169,0.650830395967059,1
Ganciclovir,1,5,453,2366,1.04458250012169,0.650830395967059,1
Fenoterol,1,5,453,2366,1.04458250012169,0.650830395967059,1
Heroin,1,5,453,2366,1.04458250012169,0.650830395967059,1
P-Cresol,1,5,453,2366,1.04458250012169,0.650830395967059,1
Cytidine 3'-monophosphate,1,5,453,2366,1.04458250012169,0.650830395967059,1
Spermidine,1,5,453,2366,1.04458250012169,0.650830395967059,1
3-Methyladenine,1,5,453,2366,1.04458250012169,0.650830395967059,1
Inosine,1,5,453,2366,1.04458250012169,0.650830395967059,1
Bendamustine,1,5,453,2366,1.04458250012169,0.650830395967059,1
Brefeldin A,1,5,453,2366,1.04458250012169,0.650830395967059,1
Lurasidone,1,5,453,2366,1.04458250012169,0.650830395967059,1
Carfilzomib,1,5,453,2366,1.04458250012169,0.650830395967059,1
Tibolone,1,5,453,2366,1.04458250012169,0.650830395967059,1
Saracatinib,1,5,453,2366,1.04458250012169,0.650830395967059,1
Muscimol,1,5,453,2366,1.04458250012169,0.650830395967059,1
Urapidil,1,5,453,2366,1.04458250012169,0.650830395967059,1
Gossypol,1,5,453,2366,1.04458250012169,0.650830395967059,1
Corticosterone,4,23,450,2348,0.907497305633241,0.65189064483372,1
Icosapent,9,52,445,2319,0.901995492457554,0.665567273177485,1
Guanosine-5'-Triphosphate,8,47,446,2324,0.886982086770521,0.678807358083332,1
Cyproheptadine,3,18,451,2353,0.869590392908646,0.679815819417277,1
Nortriptyline,3,18,451,2353,0.869590392908646,0.679815819417277,1
Adenosine monophosphate,2,12,452,2359,0.869880389186148,0.683940356260239,1
Tramadol,2,12,452,2359,0.869880389186148,0.683940356260239,1
Mesalazine,2,12,452,2359,0.869880389186148,0.683940356260239,1
Ceruletide,2,12,452,2359,0.869880389186148,0.683940356260239,1
Ketanserin,2,12,452,2359,0.869880389186148,0.683940356260239,1
Apocynin,2,12,452,2359,0.869880389186148,0.683940356260239,1
Phenobarbital,5,30,449,2341,0.869009522252787,0.684605189332707,1
Glutathione,1,6,453,2365,0.870169330623239,0.707064166889711,1
Carmustine,1,6,453,2365,0.870169330623239,0.707064166889711,1
Atenolol,1,6,453,2365,0.870169330623239,0.707064166889711,1
Timolol,1,6,453,2365,0.870169330623239,0.707064166889711,1
Epirubicin,1,6,453,2365,0.870169330623239,0.707064166889711,1
Miglitol,1,6,453,2365,0.870169330623239,0.707064166889711,1
Dyphylline,1,6,453,2365,0.870169330623239,0.707064166889711,1
Fentanyl,1,6,453,2365,0.870169330623239,0.707064166889711,1
Metoclopramide,1,6,453,2365,0.870169330623239,0.707064166889711,1
Ditiocarb,1,6,453,2365,0.870169330623239,0.707064166889711,1
Cholic Acid,1,6,453,2365,0.870169330623239,0.707064166889711,1
Purvalanol,1,6,453,2365,0.870169330623239,0.707064166889711,1
Phenol,1,6,453,2365,0.870169330623239,0.707064166889711,1
"1D-myo-inositol 1,4,5-trisphosphate",1,6,453,2365,0.870169330623239,0.707064166889711,1
"N-Methyl-N-Propargyl-3-(2,4-Dichlorophenoxy)Propylamine",1,6,453,2365,0.870169330623239,0.707064166889711,1
Taurocholic Acid,1,6,453,2365,0.870169330623239,0.707064166889711,1
Celiprolol,1,6,453,2365,0.870169330623239,0.707064166889711,1
Ibudilast,1,6,453,2365,0.870169330623239,0.707064166889711,1
Agomelatine,1,6,453,2365,0.870169330623239,0.707064166889711,1
"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",1,6,453,2365,0.870169330623239,0.707064166889711,1
Myristic acid,1,6,453,2365,0.870169330623239,0.707064166889711,1
Indirubin,1,6,453,2365,0.870169330623239,0.707064166889711,1
Piperine,1,6,453,2365,0.870169330623239,0.707064166889711,1
Chenodeoxycholic acid,4,25,450,2346,0.834184111283605,0.70861529749797,1
Chlorpromazine,5,31,449,2340,0.840626761956064,0.709300444993563,1
Menadione,3,19,451,2352,0.823486772766856,0.711148985392409,1
Verapamil,6,37,448,2334,0.844883949862813,0.711609405484351,1
Arachidonic Acid,12,72,442,2299,0.866935097303324,0.719636841105983,1
Cladribine,2,13,452,2358,0.802645318278827,0.721091546794919,1
Fenfluramine,2,13,452,2358,0.802645318278827,0.721091546794919,1
Pentoxifylline,2,13,452,2358,0.802645318278827,0.721091546794919,1
Halothane,2,13,452,2358,0.802645318278827,0.721091546794919,1
Mevalonic acid,2,13,452,2358,0.802645318278827,0.721091546794919,1
Formaldehyde,2,13,452,2358,0.802645318278827,0.721091546794919,1
Hydroquinone,2,13,452,2358,0.802645318278827,0.721091546794919,1
Methoxsalen,1,7,453,2364,0.745577164384747,0.754258229427707,1
Cinnarizine,1,7,453,2364,0.745577164384747,0.754258229427707,1
Naltrexone,1,7,453,2364,0.745577164384747,0.754258229427707,1
Imiquimod,1,7,453,2364,0.745577164384747,0.754258229427707,1
Minaprine,1,7,453,2364,0.745577164384747,0.754258229427707,1
Brompheniramine,1,7,453,2364,0.745577164384747,0.754258229427707,1
Adenosine 5'-[γ-thio]triphosphate,1,7,453,2364,0.745577164384747,0.754258229427707,1
Lauric Acid,1,7,453,2364,0.745577164384747,0.754258229427707,1
Dexfosfoserine,1,7,453,2364,0.745577164384747,0.754258229427707,1
Tamibarotene,1,7,453,2364,0.745577164384747,0.754258229427707,1
Astaxanthin,1,7,453,2364,0.745577164384747,0.754258229427707,1
Dinitrochlorobenzene,1,7,453,2364,0.745577164384747,0.754258229427707,1
Ozone,1,7,453,2364,0.745577164384747,0.754258229427707,1
Leukotriene B4,1,7,453,2364,0.745577164384747,0.754258229427707,1
Lidocaine,3,21,451,2350,0.744449018113408,0.766646738071143,1
Isoflurane,3,21,451,2350,0.744449018113408,0.766646738071143,1
Lisuride,2,15,452,2356,0.695065759439911,0.784389409363255,1
Ribavirin,2,15,452,2356,0.695065759439911,0.784389409363255,1
Beta-Mercaptoethanol,2,15,452,2356,0.695065759439911,0.784389409363255,1
Lansoprazole,1,8,453,2363,0.652128869768298,0.793863044422318,1
Picrotoxin,1,8,453,2363,0.652128869768298,0.793863044422318,1
Tazarotene,1,8,453,2363,0.652128869768298,0.793863044422318,1
Salmeterol,1,8,453,2363,0.652128869768298,0.793863044422318,1
Podofilox,1,8,453,2363,0.652128869768298,0.793863044422318,1
4-Methoxyamphetamine,1,8,453,2363,0.652128869768298,0.793863044422318,1
Glutathione disulfide,1,8,453,2363,0.652128869768298,0.793863044422318,1
Oxamic Acid,1,8,453,2363,0.652128869768298,0.793863044422318,1
2-(4-(2-HYDROXY-3-(ISOPROPYLAMINO)PROPOXY)PHENYL)ETHANAMIDE,1,8,453,2363,0.652128869768298,0.793863044422318,1
"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",1,8,453,2363,0.652128869768298,0.793863044422318,1
Amoxapine,2,16,452,2355,0.651359366678844,0.811040631437698,1
Magnesium,5,36,449,2335,0.722360120757299,0.812216785133679,1
Acetylcholine,3,23,451,2348,0.679153956949311,0.813152623136243,1
Ellagic Acid,3,23,451,2348,0.679153956949311,0.813152623136243,1
Haloperidol,6,43,448,2328,0.725158688544121,0.823125596696739,1
Zinc,6,43,448,2328,0.725158688544121,0.823125596696739,1
Liothyronine,1,9,453,2362,0.579442572050302,0.827096772345709,1
Buspirone,1,9,453,2362,0.579442572050302,0.827096772345709,1
Phentolamine,1,9,453,2362,0.579442572050302,0.827096772345709,1
Donepezil,1,9,453,2362,0.579442572050302,0.827096772345709,1
Auranofin,1,9,453,2362,0.579442572050302,0.827096772345709,1
Mitoxantrone,1,9,453,2362,0.579442572050302,0.827096772345709,1
Niflumic Acid,1,9,453,2362,0.579442572050302,0.827096772345709,1
